model,exercise,target,seed,risk,n,error_rate,error_auprc,error_auroc,aurc,accuracy_at_80,accuracy_at_60
tcn,squat,000101,42,combined,132,0.2878787878787879,0.5261393969353981,0.6606942889137738,0.22741417294690391,0.780952380952381,0.7974683544303798
tcn,squat,000101,7,confidence,132,0.3181818181818182,0.5165813178853947,0.7203703703703703,0.16770773548034595,0.7238095238095238,0.7974683544303798
tcn,squat,000101,7,pressure,132,0.3181818181818182,0.6273668749301302,0.7382275132275133,0.2392104990770417,0.7714285714285715,0.8481012658227848
tcn,squat,000101,7,combined,132,0.3181818181818182,0.7270175540678636,0.807936507936508,0.18766866050368172,0.7904761904761904,0.8607594936708861
tcn,squat,010101,123,confidence,90,0.32222222222222224,0.5030729558036897,0.6749576031656304,0.19056323775711756,0.75,0.7777777777777778
tcn,squat,010101,123,pressure,90,0.32222222222222224,0.545882699675803,0.7063312605992085,0.2182597511188897,0.7083333333333333,0.7777777777777778
tcn,squat,010101,123,combined,90,0.32222222222222224,0.3533206566103908,0.5862068965517241,0.2180404068651759,0.6388888888888888,0.7407407407407407
tcn,squat,010101,42,confidence,90,0.4888888888888889,0.6216962037732222,0.6462450592885376,0.32825359276524935,0.5555555555555556,0.537037037037037
tcn,squat,010101,42,pressure,90,0.4888888888888889,0.5782025433304314,0.6598320158102767,0.450060064165282,0.5555555555555556,0.6481481481481481
tcn,squat,010101,42,combined,90,0.4888888888888889,0.6046055168153595,0.6215415019762845,0.38278575652938884,0.5277777777777778,0.537037037037037
tcn,squat,010101,7,confidence,90,0.12222222222222222,0.4929949151849241,0.7663981588032222,0.05143465366734914,0.9305555555555556,0.9444444444444444
tcn,squat,010101,7,pressure,90,0.12222222222222222,0.232458988380041,0.49309551208285385,0.1358057836265735,0.8888888888888888,0.8703703703703703
tcn,squat,010101,7,combined,90,0.12222222222222222,0.080737039291114,0.2002301495972382,0.22373346507647074,0.8472222222222222,0.8333333333333334
tcn,squat,100001,123,confidence,312,0.41346153846153844,0.4479352912176643,0.46388782988096744,0.5048107314353556,0.6024096385542168,0.5989304812834224
tcn,squat,100001,123,pressure,312,0.41346153846153844,0.42700208579047205,0.5313466344728259,0.4197030561927414,0.5903614457831325,0.6042780748663101
tcn,squat,100001,123,combined,312,0.41346153846153844,0.3793849199290602,0.4296183335451349,0.5007167310494746,0.5542168674698795,0.6096256684491979
tcn,squat,100001,42,confidence,312,0.2948717948717949,0.42003999101781836,0.6616106719367589,0.18472366617792543,0.7389558232931727,0.7807486631016043
tcn,squat,100001,42,pressure,312,0.2948717948717949,0.4204879206499299,0.5590662055335969,0.28538891636561314,0.7389558232931727,0.7219251336898396
tcn,squat,100001,42,combined,312,0.2948717948717949,0.44668860352002193,0.6684782608695652,0.17752940893953198,0.751004016064257,0.7647058823529411
tcn,squat,100001,7,confidence,312,0.2724358974358974,0.38930474546468485,0.6604301632547291,0.17094346066953434,0.7710843373493976,0.7914438502673797
tcn,squat,100001,7,pressure,312,0.2724358974358974,0.4118864830394058,0.5142523969940399,0.2592620877124314,0.7550200803212852,0.7165775401069518
tcn,squat,100001,7,combined,312,0.2724358974358974,0.363895196787098,0.6130603783363565,0.18491772256735894,0.7429718875502008,0.8074866310160428
tcn,squat,100101,123,confidence,216,0.25,0.2731507542165063,0.4072930955647005,0.344935465511233,0.7558139534883721,0.7131782945736433
tcn,squat,100101,123,pressure,216,0.25,0.2846105129047756,0.418609967992684,0.3006874883786839,0.7790697674418605,0.7131782945736433
tcn,squat,100101,123,combined,216,0.25,0.33240863102738893,0.4144947416552355,0.3628356025902236,0.7906976744186046,0.7441860465116279
tcn,squat,100101,42,confidence,216,0.3425925925925926,0.3297310897181563,0.43642938713361246,0.41029849911815425,0.6569767441860466,0.6434108527131783
tcn,squat,100101,42,pressure,216,0.3425925925925926,0.5311492985839238,0.6358488770460602,0.28121035665900024,0.7558139534883721,0.7286821705426356
tcn,squat,100101,42,combined,216,0.3425925925925926,0.5700639725893912,0.6621621621621623,0.2964583830646628,0.7383720930232558,0.751937984496124
tcn,squat,100101,7,confidence,216,0.25925925925925924,0.2694186774147301,0.4880580357142857,0.27920920670040583,0.75,0.7596899224806202
tcn,squat,100101,7,pressure,216,0.25925925925925924,0.2856792843399986,0.4229910714285714,0.2729758523553101,0.75,0.7209302325581395
tcn,squat,100101,7,combined,216,0.25925925925925924,0.25129490597553156,0.4928571428571429,0.2758712230607711,0.7325581395348837,0.7209302325581395
tcn,squat,101001,123,confidence,150,0.28,0.3465975034153758,0.4645061728395062,0.39074297564194344,0.7666666666666666,0.7111111111111111
tcn,squat,101001,123,pressure,150,0.28,0.27656570103938527,0.154320987654321,0.4877999378871103,0.6583333333333333,0.5666666666666667
tcn,squat,101001,123,combined,150,0.28,0.42305679078122976,0.515652557319224,0.3947490074620012,0.7916666666666666,0.7777777777777778
tcn,squat,101001,42,confidence,150,0.32,0.4428813129725876,0.6004901960784315,0.2541570388822977,0.7333333333333334,0.7333333333333334
tcn,squat,101001,42,pressure,150,0.32,0.32326866620139255,0.47640931372549017,0.3007796499890225,0.6833333333333333,0.6666666666666667
tcn,squat,101001,42,combined,150,0.32,0.49823432266044676,0.610498366013072,0.28355152429898073,0.7333333333333334,0.7666666666666666
tcn,squat,101001,7,confidence,150,0.30666666666666664,0.37378801553529806,0.4868311036789298,0.31804754190259743,0.7,0.7
tcn,squat,101001,7,pressure,150,0.30666666666666664,0.4532041363518893,0.49999999999999994,0.3025297221148723,0.725,0.6666666666666667
tcn,squat,101001,7,combined,150,0.30666666666666664,0.4669776451842372,0.5685618729096991,0.30961942732641595,0.7333333333333334,0.7111111111111111
transformer,deadlift,00000,123,confidence,345,0.37681159420289856,0.4156776901033258,0.5792128801431128,0.27471343755762945,0.6268115942028986,0.6376811594202898
transformer,deadlift,00000,123,pressure,345,0.37681159420289856,0.4629157251259662,0.5159749552772809,0.38950435377018,0.6847826086956521,0.5990338164251208
transformer,deadlift,00000,123,combined,345,0.37681159420289856,0.4209870997874755,0.5651878354203935,0.2844975403084481,0.6413043478260869,0.6376811594202898
transformer,deadlift,00000,42,confidence,345,0.5072463768115942,0.6371377011978722,0.6586554621848738,0.36485275492980396,0.5289855072463768,0.5797101449275363
transformer,deadlift,00000,42,pressure,345,0.5072463768115942,0.674366755685386,0.6057478991596639,0.4626144620073268,0.5978260869565217,0.4782608695652174
transformer,deadlift,00000,42,combined,345,0.5072463768115942,0.7162918368521816,0.6863529411764706,0.36322833672645166,0.5833333333333333,0.6328502415458936
transformer,deadlift,00000,7,confidence,345,0.47246376811594204,0.503556125518064,0.548034787298591,0.379830587680094,0.536231884057971,0.5217391304347826
transformer,deadlift,00000,7,pressure,345,0.47246376811594204,0.5336259279639386,0.5228881547899953,0.4533408202893353,0.5869565217391304,0.5072463768115942
transformer,deadlift,00000,7,combined,345,0.47246376811594204,0.46328590314847884,0.5128429852356232,0.39617682885622035,0.5289855072463768,0.4975845410628019
transformer,deadlift,00010,123,confidence,330,0.6333333333333333,0.48002200416553487,0.15243781881450436,0.868185262390271,0.2992424242424242,0.1515151515151515
transformer,deadlift,00010,123,pressure,330,0.6333333333333333,0.9421052631578948,0.9210526315789473,0.3214462546148316,0.45833333333333337,0.6111111111111112
transformer,deadlift,00010,123,combined,330,0.6333333333333333,0.9127838907043118,0.921744632053462,0.298257251355557,0.41666666666666663,0.5555555555555556
transformer,deadlift,00010,42,confidence,330,0.396969696969697,0.43919043666568214,0.5310522076029001,0.34395129479377456,0.6363636363636364,0.6212121212121212
transformer,deadlift,00010,42,pressure,330,0.396969696969697,0.7017675627774047,0.7400360581533623,0.2530003667158325,0.6893939393939394,0.7373737373737373
transformer,deadlift,00010,42,combined,330,0.396969696969697,0.7335783645616051,0.7306379224366106,0.26213093096247053,0.7045454545454546,0.7474747474747474
transformer,deadlift,00010,7,confidence,330,0.5303030303030303,0.5228150112955814,0.5187834101382488,0.4676817155489746,0.4545454545454546,0.4444444444444444
transformer,deadlift,00010,7,pressure,330,0.5303030303030303,0.9731601731601731,0.968294930875576,0.2028261573585504,0.5871212121212122,0.7828282828282829
transformer,deadlift,00010,7,combined,330,0.5303030303030303,0.9572466750845767,0.9379907834101382,0.21995699636225216,0.5871212121212122,0.7777777777777778
transformer,deadlift,00100,123,confidence,110,0.5363636363636364,0.5711195602538581,0.5151213027583915,0.5667889729261544,0.46590909090909094,0.4696969696969697
transformer,deadlift,00100,123,pressure,110,0.5363636363636364,0.8518493233647114,0.8818544366899302,0.2638103868771947,0.5340909090909092,0.6666666666666667
transformer,deadlift,00100,123,combined,110,0.5363636363636364,0.8201898249012392,0.8733798604187438,0.2767701907415929,0.5454545454545454,0.6818181818181819
transformer,deadlift,00100,42,confidence,110,0.5636363636363636,0.8166265267619635,0.8030913978494624,0.40314675615713247,0.5227272727272727,0.6515151515151515
transformer,deadlift,00100,42,pressure,110,0.5636363636363636,0.9640573266483776,0.9600134408602151,0.2310271351895941,0.5454545454545454,0.696969696969697
transformer,deadlift,00100,42,combined,110,0.5636363636363636,0.9169869382357181,0.9388440860215054,0.22924829410880268,0.5227272727272727,0.6666666666666667
transformer,deadlift,00100,7,confidence,110,0.5727272727272728,0.8603500411285447,0.8243836541708881,0.396136644592703,0.5227272727272727,0.6363636363636364
transformer,deadlift,00100,7,pressure,110,0.5727272727272728,0.9696969696969697,0.9680851063829787,0.22378838653946695,0.5227272727272727,0.6818181818181819
transformer,deadlift,00100,7,combined,110,0.5727272727272728,0.8606724334877129,0.9213103681188787,0.24382339147323204,0.5,0.6363636363636364
transformer,deadlift,00110,123,confidence,165,0.24242424242424243,0.3616411041561587,0.6756,0.15649103515077303,0.7803030303030303,0.8686868686868687
transformer,deadlift,00110,123,pressure,165,0.24242424242424243,0.253219696969697,0.456,0.28109584651725505,0.7727272727272727,0.7373737373737373
transformer,deadlift,00110,123,combined,165,0.24242424242424243,0.3066889281975709,0.504,0.24242934701186217,0.7803030303030303,0.7676767676767677
transformer,deadlift,00110,42,confidence,165,0.24848484848484848,0.2622032694333155,0.5631392604248624,0.16536492387163815,0.7272727272727273,0.7272727272727273
transformer,deadlift,00110,42,pressure,165,0.24848484848484848,0.3503834829704482,0.4256490952006294,0.28005042073296094,0.7348484848484849,0.6868686868686869
transformer,deadlift,00110,42,combined,165,0.24848484848484848,0.27810166731124625,0.5688434303697876,0.1646758973893235,0.7272727272727273,0.7272727272727273
transformer,deadlift,00110,7,confidence,165,0.2,0.4839866406518041,0.841368227731864,0.05870313950484007,0.8787878787878788,0.9595959595959596
transformer,deadlift,00110,7,pressure,165,0.2,0.1687745966155057,0.3534205693296602,0.27212544753542395,0.7575757575757576,0.7272727272727273
transformer,deadlift,00110,7,combined,165,0.2,0.18499604075853177,0.47451790633608815,0.17024914779155514,0.7954545454545454,0.7777777777777778
transformer,deadlift,11110,123,confidence,50,0.68,0.7013733311568598,0.6488970588235294,0.4759239368379579,0.275,0.33333333333333337
transformer,deadlift,11110,123,pressure,50,0.68,0.6990098359700094,0.5569852941176471,0.6285790996895642,0.30000000000000004,0.33333333333333337
transformer,deadlift,11110,123,combined,50,0.68,0.688700680679946,0.5863970588235294,0.57506789328271,0.30000000000000004,0.33333333333333337
transformer,deadlift,11110,42,confidence,50,0.62,0.6269998816178796,0.5942275042444822,0.4534385199106078,0.32499999999999996,0.4
transformer,deadlift,11110,42,pressure,50,0.62,0.5620420144898323,0.42954159592529717,0.6432721180563788,0.275,0.3666666666666667
transformer,deadlift,11110,42,combined,50,0.62,0.5666855621806817,0.4991511035653651,0.48775142542400024,0.275,0.30000000000000004
transformer,deadlift,11110,7,confidence,50,0.58,0.63294338206092,0.6009852216748768,0.43180042332711394,0.4,0.4666666666666667
transformer,deadlift,11110,7,pressure,50,0.58,0.6196688994073061,0.5377668308702792,0.5957025332965512,0.44999999999999996,0.4666666666666667
transformer,deadlift,11110,7,combined,50,0.58,0.5576642917230809,0.4926108374384237,0.4793231532612565,0.35,0.3666666666666667
transformer,squat,000000,123,confidence,102,0.4019607843137255,0.607766600252167,0.759296281487405,0.19383428992135437,0.617283950617284,0.7377049180327868
transformer,squat,000000,123,pressure,102,0.4019607843137255,0.6131221538236825,0.5953618552578968,0.33389335460136266,0.6666666666666667,0.6229508196721312
transformer,squat,000000,123,combined,102,0.4019607843137255,0.7015756886947726,0.6665333866453419,0.29648892028332563,0.7160493827160495,0.639344262295082
transformer,squat,000000,42,confidence,102,0.5392156862745098,0.5320570512057786,0.523017408123791,0.4281222049515918,0.41975308641975306,0.42622950819672134
transformer,squat,000000,42,pressure,102,0.5392156862745098,0.7286004056795132,0.6224371373307545,0.5095758377118544,0.5679012345679013,0.5081967213114754
transformer,squat,000000,42,combined,102,0.5392156862745098,0.743116937083022,0.6526112185686654,0.38117951873516304,0.5679012345679013,0.47540983606557374
transformer,squat,000000,7,confidence,102,0.29411764705882354,0.49894563866649433,0.7865740740740741,0.1152793677976435,0.7530864197530864,0.8524590163934427
transformer,squat,000000,7,pressure,102,0.29411764705882354,0.4231458692682333,0.6189814814814816,0.22773369072299904,0.7530864197530864,0.7049180327868853
transformer,squat,000000,7,combined,102,0.29411764705882354,0.54832591875246,0.65,0.19280241112663643,0.7654320987654322,0.7377049180327868
transformer,squat,000001,123,confidence,330,0.3242424242424242,0.504875075925116,0.7268345836301915,0.17188049731198982,0.7272727272727273,0.797979797979798
transformer,squat,000001,123,pressure,330,0.3242424242424242,0.478460118056914,0.6609320648757387,0.23578434488282135,0.7234848484848485,0.7929292929292929
transformer,squat,000001,123,combined,330,0.3242424242424242,0.6080684737304697,0.7717195423494405,0.17522793436675446,0.7613636363636364,0.8282828282828283
transformer,squat,000001,42,confidence,330,0.3484848484848485,0.4182892179996034,0.5878260869565217,0.28644233844526334,0.6704545454545454,0.7070707070707071
transformer,squat,000001,42,pressure,330,0.3484848484848485,0.6679307168105708,0.7442669362992922,0.23839545371032517,0.7386363636363636,0.8181818181818181
transformer,squat,000001,42,combined,330,0.3484848484848485,0.567682047415945,0.6700101112234581,0.2634803364490672,0.7045454545454546,0.7323232323232323
transformer,squat,000001,7,confidence,330,0.36666666666666664,0.4660045382221304,0.6000237257305548,0.2737964458951362,0.6477272727272727,0.6919191919191919
transformer,squat,000001,7,pressure,330,0.36666666666666664,0.7480907776532588,0.8328917711257859,0.19716630158781692,0.7348484848484849,0.8737373737373737
transformer,squat,000001,7,combined,330,0.36666666666666664,0.7746589848126586,0.8231246787140652,0.19404328168067117,0.7537878787878788,0.7878787878787878
transformer,squat,000101,123,confidence,132,0.3939393939393939,0.5452666312985729,0.645673076923077,0.27427116910130983,0.6476190476190475,0.6962025316455696
transformer,squat,000101,123,pressure,132,0.3939393939393939,0.6446645335796279,0.7266826923076923,0.2975953095186297,0.7047619047619047,0.759493670886076
transformer,squat,000101,123,combined,132,0.3939393939393939,0.670978615121304,0.7252403846153845,0.2428782061718081,0.6571428571428571,0.7721518987341772
transformer,squat,000101,42,confidence,132,0.30303030303030304,0.3633759231162108,0.6497282608695653,0.1777973233105993,0.6952380952380952,0.759493670886076
transformer,squat,000101,42,pressure,132,0.30303030303030304,0.33622201243651545,0.5739130434782609,0.2977281592140645,0.7142857142857143,0.7468354430379747
transformer,squat,000101,42,combined,132,0.30303030303030304,0.3496808547672388,0.5959239130434782,0.25742758917840086,0.7238095238095238,0.759493670886076
transformer,squat,000101,7,confidence,132,0.36363636363636365,0.4519962996398108,0.589781746031746,0.2786362352432061,0.6571428571428571,0.6835443037974683
transformer,squat,000101,7,pressure,132,0.36363636363636365,0.41677508395103835,0.511532738095238,0.4241016414306186,0.6476190476190475,0.6455696202531646
transformer,squat,000101,7,combined,132,0.36363636363636365,0.49904642703033664,0.6691468253968255,0.23902171603706054,0.6952380952380952,0.6962025316455696
transformer,squat,010101,123,confidence,90,0.3,0.3724279833036006,0.5532039976484421,0.2552971059281463,0.7361111111111112,0.7222222222222222
transformer,squat,010101,123,pressure,90,0.3,0.4055395264545591,0.6434450323339213,0.25441587349690087,0.6805555555555556,0.7592592592592593
transformer,squat,010101,123,combined,90,0.3,0.3449399087129862,0.630217519106408,0.17339818161557463,0.6527777777777778,0.7407407407407407
transformer,squat,010101,42,confidence,90,0.25555555555555554,0.3823637149148308,0.6846203763789747,0.14451622933330807,0.7916666666666666,0.8333333333333334
transformer,squat,010101,42,pressure,90,0.25555555555555554,0.26519967172141085,0.5327709279688515,0.24409615208724553,0.7083333333333333,0.7407407407407407
transformer,squat,010101,42,combined,90,0.25555555555555554,0.29908581601475176,0.5814406229720961,0.2169812929448685,0.75,0.7962962962962963
transformer,squat,010101,7,confidence,90,0.24444444444444444,0.4942145994796364,0.7834224598930482,0.09057334647374467,0.7916666666666666,0.8703703703703703
transformer,squat,010101,7,pressure,90,0.24444444444444444,0.26218691618378137,0.5287433155080213,0.24486236807065498,0.7638888888888888,0.7407407407407407
transformer,squat,010101,7,combined,90,0.24444444444444444,0.3484957926056954,0.6183155080213902,0.1771599836352625,0.7916666666666666,0.8148148148148149
transformer,squat,100001,123,confidence,312,0.4935897435897436,0.38610985560963007,0.2916735163570606,0.6441068971002205,0.44979919678714864,0.36898395721925137
transformer,squat,100001,123,pressure,312,0.4935897435897436,0.5258930770879493,0.5540440572086142,0.4895013598102618,0.5421686746987953,0.5294117647058824
transformer,squat,100001,123,combined,312,0.4935897435897436,0.7188467294483566,0.7589182968929804,0.3041703656481424,0.5783132530120482,0.6844919786096257
transformer,squat,100001,42,confidence,312,0.3717948717948718,0.5329852320530917,0.7104591836734694,0.20822770221199477,0.678714859437751,0.7433155080213903
transformer,squat,100001,42,pressure,312,0.3717948717948718,0.4818908724622932,0.6083963757916959,0.3673194895280401,0.6867469879518072,0.6898395721925134
transformer,squat,100001,42,combined,312,0.3717948717948718,0.6726683164961302,0.7552339901477833,0.20632138161943972,0.7309236947791165,0.7647058823529411
transformer,squat,100001,7,confidence,312,0.26282051282051283,0.38686356754127615,0.6725874867444327,0.15793807063090567,0.7791164658634538,0.8181818181818181
transformer,squat,100001,7,pressure,312,0.26282051282051283,0.5213445909283119,0.6123276776246024,0.2211288121756479,0.7871485943775101,0.7593582887700535
transformer,squat,100001,7,combined,312,0.26282051282051283,0.5178693417168065,0.5862142099681866,0.27568213378063744,0.7991967871485943,0.7807486631016043
transformer,squat,100101,123,confidence,216,0.4027777777777778,0.5115495370396935,0.590929341530785,0.3233751234019397,0.6453488372093024,0.6356589147286822
transformer,squat,100101,123,pressure,216,0.4027777777777778,0.5292183591331002,0.5895482491312483,0.3590732985361257,0.6802325581395349,0.6201550387596899
transformer,squat,100101,123,combined,216,0.4027777777777778,0.7186215126295735,0.73527577296623,0.2776246039880189,0.7034883720930232,0.7674418604651163
transformer,squat,100101,42,confidence,216,0.32407407407407407,0.42978882537479896,0.5663405088062622,0.2862865347249761,0.7151162790697674,0.7209302325581395
transformer,squat,100101,42,pressure,216,0.32407407407407407,0.457890151923281,0.6021037181996086,0.26944446455587845,0.7325581395348837,0.751937984496124
transformer,squat,100101,42,combined,216,0.32407407407407407,0.5669323926194691,0.6295499021526418,0.27873738454928676,0.75,0.7441860465116279
transformer,squat,100101,7,confidence,216,0.26851851851851855,0.37683150133944193,0.6132693147097338,0.19105384727846372,0.7616279069767442,0.7829457364341086
transformer,squat,100101,7,pressure,216,0.26851851851851855,0.24346817887260716,0.4033718900043649,0.28043871033598156,0.6976744186046512,0.6666666666666667
transformer,squat,100101,7,combined,216,0.26851851851851855,0.32102487804608365,0.5323003055434308,0.2392599155156595,0.7558139534883721,0.7286821705426356
transformer,squat,101001,123,confidence,150,0.3,0.3343615836693209,0.44126984126984126,0.41769191336868705,0.7,0.7111111111111111
transformer,squat,101001,123,pressure,150,0.3,0.5262209954845614,0.5318518518518519,0.2835534947065858,0.7666666666666666,0.6888888888888889
transformer,squat,101001,123,combined,150,0.3,0.4730959936827767,0.5102645502645502,0.3795292376800187,0.775,0.7111111111111111
transformer,squat,101001,42,confidence,150,0.32666666666666666,0.3539884319269544,0.5118205698120832,0.39739620531003134,0.6833333333333333,0.7222222222222222
transformer,squat,101001,42,pressure,150,0.32666666666666666,0.38874161114793054,0.480400080824409,0.4172316398636237,0.7166666666666667,0.6777777777777778
transformer,squat,101001,42,combined,150,0.32666666666666666,0.505914937237302,0.5698120832491412,0.3523940969140757,0.725,0.7777777777777778
transformer,squat,101001,7,confidence,150,0.41333333333333333,0.4080652576616458,0.4039589442815249,0.5146504082869143,0.5666666666666667,0.5555555555555556
transformer,squat,101001,7,pressure,150,0.41333333333333333,0.4144960744154293,0.36070381231671556,0.5419859758079573,0.5583333333333333,0.5111111111111111
transformer,squat,101001,7,combined,150,0.41333333333333333,0.6028561545622261,0.6752199413489736,0.3697615585753142,0.6583333333333333,0.7777777777777778
