model,exercise,target,seed,criterion,target_bit,accuracy,lop,global_opposing_support,global_matching_support,global_opposing_rate,target_cardinality,total_hamming1_support,is_hand_criterion
tcn,cpr,0000000000001,42,10,0,1.0,0.0,133.0,938.0,0.12418300653594772,1.0,114.0,False
tcn,cpr,0000000000001,42,11,0,1.0,0.0,75.0,996.0,0.0700280112044818,1.0,114.0,False
tcn,cpr,0000000000001,42,12,1,0.0,42.0,999.0,72.0,0.9327731092436975,1.0,114.0,False
tcn,cpr,0000000000001,7,0,0,0.7,12.0,200.0,871.0,0.18674136321195145,1.0,114.0,True
tcn,cpr,0000000000001,7,1,0,0.65,0.0,75.0,996.0,0.0700280112044818,1.0,114.0,True
tcn,cpr,0000000000001,7,2,0,1.0,12.0,93.0,978.0,0.08683473389355742,1.0,114.0,True
tcn,cpr,0000000000001,7,3,0,1.0,7.0,175.0,896.0,0.16339869281045752,1.0,114.0,False
tcn,cpr,0000000000001,7,4,0,1.0,12.0,143.0,928.0,0.13352007469654528,1.0,114.0,False
tcn,cpr,0000000000001,7,5,0,0.7,0.0,140.0,931.0,0.13071895424836602,1.0,114.0,False
tcn,cpr,0000000000001,7,6,0,1.0,10.0,146.0,925.0,0.13632119514472454,1.0,114.0,False
tcn,cpr,0000000000001,7,7,0,1.0,12.0,143.0,928.0,0.13352007469654528,1.0,114.0,False
tcn,cpr,0000000000001,7,8,0,0.45,0.0,181.0,890.0,0.16900093370681607,1.0,114.0,False
tcn,cpr,0000000000001,7,9,0,0.2,7.0,182.0,889.0,0.16993464052287582,1.0,114.0,False
tcn,cpr,0000000000001,7,10,0,0.8,0.0,133.0,938.0,0.12418300653594772,1.0,114.0,False
tcn,cpr,0000000000001,7,11,0,0.5,0.0,75.0,996.0,0.0700280112044818,1.0,114.0,False
tcn,cpr,0000000000001,7,12,1,0.05,42.0,999.0,72.0,0.9327731092436975,1.0,114.0,False
tcn,cpr,0000000000010,123,0,0,1.0,7.0,195.0,856.0,0.18553758325404376,1.0,99.0,True
tcn,cpr,0000000000010,123,1,0,1.0,12.0,92.0,959.0,0.08753568030447194,1.0,99.0,True
tcn,cpr,0000000000010,123,2,0,1.0,0.0,95.0,956.0,0.09039010466222645,1.0,99.0,True
tcn,cpr,0000000000010,123,3,0,1.0,0.0,180.0,871.0,0.17126546146527116,1.0,99.0,False
tcn,cpr,0000000000010,123,4,0,1.0,0.0,151.0,900.0,0.14367269267364416,1.0,99.0,False
tcn,cpr,0000000000010,123,5,0,1.0,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,123,6,0,1.0,12.0,138.0,913.0,0.1313035204567079,1.0,99.0,False
tcn,cpr,0000000000010,123,7,0,1.0,12.0,157.0,894.0,0.1493815413891532,1.0,99.0,False
tcn,cpr,0000000000010,123,8,0,1.0,0.0,148.0,903.0,0.14081826831588962,1.0,99.0,False
tcn,cpr,0000000000010,123,9,0,0.2,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,123,10,0,0.75,0.0,135.0,916.0,0.12844909609895339,1.0,99.0,False
tcn,cpr,0000000000010,123,11,1,0.0,42.0,994.0,57.0,0.9457659372026641,1.0,99.0,False
tcn,cpr,0000000000010,123,12,0,1.0,0.0,102.0,949.0,0.09705042816365367,1.0,99.0,False
tcn,cpr,0000000000010,42,0,0,1.0,7.0,195.0,856.0,0.18553758325404376,1.0,99.0,True
tcn,cpr,0000000000010,42,1,0,0.95,12.0,92.0,959.0,0.08753568030447194,1.0,99.0,True
tcn,cpr,0000000000010,42,2,0,1.0,0.0,95.0,956.0,0.09039010466222645,1.0,99.0,True
tcn,cpr,0000000000010,42,3,0,1.0,0.0,180.0,871.0,0.17126546146527116,1.0,99.0,False
tcn,cpr,0000000000010,42,4,0,1.0,0.0,151.0,900.0,0.14367269267364416,1.0,99.0,False
tcn,cpr,0000000000010,42,5,0,1.0,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,42,6,0,1.0,12.0,138.0,913.0,0.1313035204567079,1.0,99.0,False
tcn,cpr,0000000000010,42,7,0,1.0,12.0,157.0,894.0,0.1493815413891532,1.0,99.0,False
tcn,cpr,0000000000010,42,8,0,1.0,0.0,148.0,903.0,0.14081826831588962,1.0,99.0,False
tcn,cpr,0000000000010,42,9,0,0.2,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,42,10,0,0.5,0.0,135.0,916.0,0.12844909609895339,1.0,99.0,False
tcn,cpr,0000000000010,42,11,1,0.1,42.0,994.0,57.0,0.9457659372026641,1.0,99.0,False
tcn,cpr,0000000000010,42,12,0,1.0,0.0,102.0,949.0,0.09705042816365367,1.0,99.0,False
tcn,cpr,0000000000010,7,0,0,1.0,7.0,195.0,856.0,0.18553758325404376,1.0,99.0,True
tcn,cpr,0000000000010,7,1,0,0.5,12.0,92.0,959.0,0.08753568030447194,1.0,99.0,True
tcn,cpr,0000000000010,7,2,0,1.0,0.0,95.0,956.0,0.09039010466222645,1.0,99.0,True
tcn,cpr,0000000000010,7,3,0,1.0,0.0,180.0,871.0,0.17126546146527116,1.0,99.0,False
tcn,cpr,0000000000010,7,4,0,1.0,0.0,151.0,900.0,0.14367269267364416,1.0,99.0,False
tcn,cpr,0000000000010,7,5,0,1.0,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,7,6,0,1.0,12.0,138.0,913.0,0.1313035204567079,1.0,99.0,False
tcn,cpr,0000000000010,7,7,0,1.0,12.0,157.0,894.0,0.1493815413891532,1.0,99.0,False
tcn,cpr,0000000000010,7,8,0,0.5,0.0,148.0,903.0,0.14081826831588962,1.0,99.0,False
tcn,cpr,0000000000010,7,9,0,1.0,7.0,165.0,886.0,0.15699333967649856,1.0,99.0,False
tcn,cpr,0000000000010,7,10,0,1.0,0.0,135.0,916.0,0.12844909609895339,1.0,99.0,False
tcn,cpr,0000000000010,7,11,1,0.5,42.0,994.0,57.0,0.9457659372026641,1.0,99.0,False
tcn,cpr,0000000000010,7,12,0,1.0,0.0,102.0,949.0,0.09705042816365367,1.0,99.0,False
tcn,cpr,0000000000100,123,0,0,1.0,12.0,207.0,840.0,0.1977077363896848,1.0,138.0,True
tcn,cpr,0000000000100,123,1,0,1.0,10.0,94.0,953.0,0.08978032473734479,1.0,138.0,True
tcn,cpr,0000000000100,123,2,0,1.0,12.0,63.0,984.0,0.06017191977077364,1.0,138.0,True
tcn,cpr,0000000000100,123,3,0,1.0,12.0,162.0,885.0,0.15472779369627507,1.0,138.0,False
tcn,cpr,0000000000100,123,4,0,1.0,12.0,145.0,902.0,0.1384909264565425,1.0,138.0,False
tcn,cpr,0000000000100,123,5,0,1.0,7.0,166.0,881.0,0.15854823304680038,1.0,138.0,False
tcn,cpr,0000000000100,123,6,0,1.0,12.0,138.0,909.0,0.1318051575931232,1.0,138.0,False
tcn,cpr,0000000000100,123,7,0,1.0,7.0,165.0,882.0,0.15759312320916904,1.0,138.0,False
tcn,cpr,0000000000100,123,8,0,1.0,5.0,176.0,871.0,0.16809933142311365,1.0,138.0,False
tcn,cpr,0000000000100,123,9,0,0.0,7.0,203.0,844.0,0.1938872970391595,1.0,138.0,False
tcn,cpr,0000000000100,123,10,1,0.1,42.0,951.0,96.0,0.9083094555873925,1.0,138.0,False
tcn,cpr,0000000000100,123,11,0,0.75,0.0,88.0,959.0,0.08404966571155682,1.0,138.0,False
tcn,cpr,0000000000100,123,12,0,1.0,0.0,95.0,952.0,0.09073543457497613,1.0,138.0,False
tcn,cpr,0000000000100,42,0,0,1.0,12.0,207.0,840.0,0.1977077363896848,1.0,138.0,True
tcn,cpr,0000000000100,42,1,0,0.0,10.0,94.0,953.0,0.08978032473734479,1.0,138.0,True
tcn,cpr,0000000000100,42,2,0,1.0,12.0,63.0,984.0,0.06017191977077364,1.0,138.0,True
tcn,cpr,0000000000100,42,3,0,1.0,12.0,162.0,885.0,0.15472779369627507,1.0,138.0,False
tcn,cpr,0000000000100,42,4,0,1.0,12.0,145.0,902.0,0.1384909264565425,1.0,138.0,False
tcn,cpr,0000000000100,42,5,0,0.0,7.0,166.0,881.0,0.15854823304680038,1.0,138.0,False
tcn,cpr,0000000000100,42,6,0,1.0,12.0,138.0,909.0,0.1318051575931232,1.0,138.0,False
tcn,cpr,0000000000100,42,7,0,1.0,7.0,165.0,882.0,0.15759312320916904,1.0,138.0,False
tcn,cpr,0000000000100,42,8,0,1.0,5.0,176.0,871.0,0.16809933142311365,1.0,138.0,False
tcn,cpr,0000000000100,42,9,0,0.0,7.0,203.0,844.0,0.1938872970391595,1.0,138.0,False
tcn,cpr,0000000000100,42,10,1,0.5,42.0,951.0,96.0,0.9083094555873925,1.0,138.0,False
tcn,cpr,0000000000100,42,11,0,0.5,0.0,88.0,959.0,0.08404966571155682,1.0,138.0,False
tcn,cpr,0000000000100,42,12,0,0.5,0.0,95.0,952.0,0.09073543457497613,1.0,138.0,False
tcn,cpr,0000000000100,7,0,0,0.8,12.0,207.0,840.0,0.1977077363896848,1.0,138.0,True
tcn,cpr,0000000000100,7,1,0,0.95,10.0,94.0,953.0,0.08978032473734479,1.0,138.0,True
tcn,cpr,0000000000100,7,2,0,1.0,12.0,63.0,984.0,0.06017191977077364,1.0,138.0,True
tcn,cpr,0000000000100,7,3,0,1.0,12.0,162.0,885.0,0.15472779369627507,1.0,138.0,False
tcn,cpr,0000000000100,7,4,0,1.0,12.0,145.0,902.0,0.1384909264565425,1.0,138.0,False
tcn,cpr,0000000000100,7,5,0,1.0,7.0,166.0,881.0,0.15854823304680038,1.0,138.0,False
tcn,cpr,0000000000100,7,6,0,1.0,12.0,138.0,909.0,0.1318051575931232,1.0,138.0,False
tcn,cpr,0000000000100,7,7,0,1.0,7.0,165.0,882.0,0.15759312320916904,1.0,138.0,False
tcn,cpr,0000000000100,7,8,0,1.0,5.0,176.0,871.0,0.16809933142311365,1.0,138.0,False
tcn,cpr,0000000000100,7,9,0,0.1,7.0,203.0,844.0,0.1938872970391595,1.0,138.0,False
tcn,cpr,0000000000100,7,10,1,0.0,42.0,951.0,96.0,0.9083094555873925,1.0,138.0,False
tcn,cpr,0000000000100,7,11,0,0.6,0.0,88.0,959.0,0.08404966571155682,1.0,138.0,False
tcn,cpr,0000000000100,7,12,0,1.0,0.0,95.0,952.0,0.09073543457497613,1.0,138.0,False
tcn,cpr,0000000001000,123,0,0,0.95,12.0,214.0,875.0,0.19651056014692378,1.0,153.0,True
tcn,cpr,0000000001000,123,1,0,1.0,7.0,87.0,1002.0,0.07988980716253444,1.0,153.0,True
tcn,cpr,0000000001000,123,2,0,1.0,6.0,74.0,1015.0,0.06795224977043159,1.0,153.0,True
tcn,cpr,0000000001000,123,3,0,1.0,9.0,169.0,920.0,0.155188246097337,1.0,153.0,False
tcn,cpr,0000000001000,123,4,0,1.0,12.0,155.0,934.0,0.1423324150596878,1.0,153.0,False
tcn,cpr,0000000001000,123,5,0,1.0,12.0,176.0,913.0,0.16161616161616163,1.0,153.0,False
tcn,cpr,0000000001000,123,6,0,1.0,12.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,123,7,0,1.0,12.0,154.0,935.0,0.1414141414141414,1.0,153.0,False
tcn,cpr,0000000001000,123,8,0,1.0,10.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,123,9,1,0.0,42.0,930.0,159.0,0.8539944903581267,1.0,153.0,False
tcn,cpr,0000000001000,123,10,0,0.7,5.0,120.0,969.0,0.11019283746556474,1.0,153.0,False
tcn,cpr,0000000001000,123,11,0,0.45,7.0,97.0,992.0,0.08907254361799816,1.0,153.0,False
tcn,cpr,0000000001000,123,12,0,0.85,7.0,107.0,982.0,0.09825528007346189,1.0,153.0,False
tcn,cpr,0000000001000,42,0,0,1.0,12.0,214.0,875.0,0.19651056014692378,1.0,153.0,True
tcn,cpr,0000000001000,42,1,0,0.8,7.0,87.0,1002.0,0.07988980716253444,1.0,153.0,True
tcn,cpr,0000000001000,42,2,0,1.0,6.0,74.0,1015.0,0.06795224977043159,1.0,153.0,True
tcn,cpr,0000000001000,42,3,0,1.0,9.0,169.0,920.0,0.155188246097337,1.0,153.0,False
tcn,cpr,0000000001000,42,4,0,1.0,12.0,155.0,934.0,0.1423324150596878,1.0,153.0,False
tcn,cpr,0000000001000,42,5,0,1.0,12.0,176.0,913.0,0.16161616161616163,1.0,153.0,False
tcn,cpr,0000000001000,42,6,0,1.0,12.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,42,7,0,1.0,12.0,154.0,935.0,0.1414141414141414,1.0,153.0,False
tcn,cpr,0000000001000,42,8,0,1.0,10.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,42,9,1,0.0,42.0,930.0,159.0,0.8539944903581267,1.0,153.0,False
tcn,cpr,0000000001000,42,10,0,0.55,5.0,120.0,969.0,0.11019283746556474,1.0,153.0,False
tcn,cpr,0000000001000,42,11,0,0.05,7.0,97.0,992.0,0.08907254361799816,1.0,153.0,False
tcn,cpr,0000000001000,42,12,0,0.95,7.0,107.0,982.0,0.09825528007346189,1.0,153.0,False
tcn,cpr,0000000001000,7,0,0,1.0,12.0,214.0,875.0,0.19651056014692378,1.0,153.0,True
tcn,cpr,0000000001000,7,1,0,1.0,7.0,87.0,1002.0,0.07988980716253444,1.0,153.0,True
tcn,cpr,0000000001000,7,2,0,1.0,6.0,74.0,1015.0,0.06795224977043159,1.0,153.0,True
tcn,cpr,0000000001000,7,3,0,1.0,9.0,169.0,920.0,0.155188246097337,1.0,153.0,False
tcn,cpr,0000000001000,7,4,0,1.0,12.0,155.0,934.0,0.1423324150596878,1.0,153.0,False
tcn,cpr,0000000001000,7,5,0,0.5,12.0,176.0,913.0,0.16161616161616163,1.0,153.0,False
tcn,cpr,0000000001000,7,6,0,1.0,12.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,7,7,0,1.0,12.0,154.0,935.0,0.1414141414141414,1.0,153.0,False
tcn,cpr,0000000001000,7,8,0,1.0,10.0,158.0,931.0,0.14508723599632692,1.0,153.0,False
tcn,cpr,0000000001000,7,9,1,1.0,42.0,930.0,159.0,0.8539944903581267,1.0,153.0,False
tcn,cpr,0000000001000,7,10,0,0.0,5.0,120.0,969.0,0.11019283746556474,1.0,153.0,False
tcn,cpr,0000000001000,7,11,0,0.0,7.0,97.0,992.0,0.08907254361799816,1.0,153.0,False
tcn,cpr,0000000001000,7,12,0,1.0,7.0,107.0,982.0,0.09825528007346189,1.0,153.0,False
tcn,cpr,0000000001001,123,0,0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001001,123,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001001,123,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001001,123,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001001,123,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001001,123,5,0,1.0,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001001,123,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001001,123,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001001,123,8,0,0.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001001,123,9,1,0.5,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001001,123,10,0,0.0,0.0,122.0,965.0,0.11223551057957681,2.0,64.0,False
tcn,cpr,0000000001001,123,11,0,1.0,0.0,86.0,1001.0,0.07911683532658693,2.0,64.0,False
tcn,cpr,0000000001001,123,12,1,0.0,42.0,998.0,89.0,0.9181232750689973,2.0,64.0,False
tcn,cpr,0000000001001,42,0,0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001001,42,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001001,42,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001001,42,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001001,42,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001001,42,5,0,0.6,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001001,42,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001001,42,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001001,42,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001001,42,9,1,0.2,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001001,42,10,0,0.0,0.0,122.0,965.0,0.11223551057957681,2.0,64.0,False
tcn,cpr,0000000001001,42,11,0,1.0,0.0,86.0,1001.0,0.07911683532658693,2.0,64.0,False
tcn,cpr,0000000001001,42,12,1,0.2,42.0,998.0,89.0,0.9181232750689973,2.0,64.0,False
tcn,cpr,0000000001001,7,0,0,0.4,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001001,7,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001001,7,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001001,7,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001001,7,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001001,7,5,0,0.0,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001001,7,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001001,7,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001001,7,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001001,7,9,1,0.2,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001001,7,10,0,0.0,0.0,122.0,965.0,0.11223551057957681,2.0,64.0,False
tcn,cpr,0000000001001,7,11,0,0.0,0.0,86.0,1001.0,0.07911683532658693,2.0,64.0,False
tcn,cpr,0000000001001,7,12,1,0.8,42.0,998.0,89.0,0.9181232750689973,2.0,64.0,False
tcn,cpr,0000000001010,123,0,0,0.8,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,True
tcn,cpr,0000000001010,123,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,True
tcn,cpr,0000000001010,123,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,True
tcn,cpr,0000000001010,123,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,False
tcn,cpr,0000000001010,123,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,False
tcn,cpr,0000000001010,123,5,0,1.0,0.0,128.0,959.0,0.11775528978840846,2.0,62.0,False
tcn,cpr,0000000001010,123,6,0,0.8,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,False
tcn,cpr,0000000001010,123,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,62.0,False
tcn,cpr,0000000001010,123,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,False
tcn,cpr,0000000001010,123,9,1,0.8,20.0,906.0,181.0,0.8334866605335787,2.0,62.0,False
tcn,cpr,0000000001010,123,10,0,0.6,0.0,122.0,965.0,0.11223551057957681,2.0,62.0,False
tcn,cpr,0000000001010,123,11,1,0.2,42.0,1008.0,79.0,0.9273229070837167,2.0,62.0,False
tcn,cpr,0000000001010,123,12,0,0.4,0.0,96.0,991.0,0.08831646734130635,2.0,62.0,False
tcn,cpr,0000000001010,42,0,0,0.0,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,True
tcn,cpr,0000000001010,42,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,True
tcn,cpr,0000000001010,42,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,True
tcn,cpr,0000000001010,42,3,0,0.0,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,False
tcn,cpr,0000000001010,42,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,False
tcn,cpr,0000000001010,42,5,0,0.0,0.0,128.0,959.0,0.11775528978840846,2.0,62.0,False
tcn,cpr,0000000001010,42,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,False
tcn,cpr,0000000001010,42,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,62.0,False
tcn,cpr,0000000001010,42,8,0,0.5,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,False
tcn,cpr,0000000001010,42,9,1,1.0,20.0,906.0,181.0,0.8334866605335787,2.0,62.0,False
tcn,cpr,0000000001010,42,10,0,0.0,0.0,122.0,965.0,0.11223551057957681,2.0,62.0,False
tcn,cpr,0000000001010,42,11,1,0.0,42.0,1008.0,79.0,0.9273229070837167,2.0,62.0,False
tcn,cpr,0000000001010,42,12,0,1.0,0.0,96.0,991.0,0.08831646734130635,2.0,62.0,False
tcn,cpr,0000000001010,7,0,0,0.4,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,True
tcn,cpr,0000000001010,7,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,True
tcn,cpr,0000000001010,7,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,True
tcn,cpr,0000000001010,7,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,False
tcn,cpr,0000000001010,7,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,False
tcn,cpr,0000000001010,7,5,0,0.4,0.0,128.0,959.0,0.11775528978840846,2.0,62.0,False
tcn,cpr,0000000001010,7,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,False
tcn,cpr,0000000001010,7,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,62.0,False
tcn,cpr,0000000001010,7,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,False
tcn,cpr,0000000001010,7,9,1,0.8,20.0,906.0,181.0,0.8334866605335787,2.0,62.0,False
tcn,cpr,0000000001010,7,10,0,0.2,0.0,122.0,965.0,0.11223551057957681,2.0,62.0,False
tcn,cpr,0000000001010,7,11,1,0.6,42.0,1008.0,79.0,0.9273229070837167,2.0,62.0,False
tcn,cpr,0000000001010,7,12,0,0.6,0.0,96.0,991.0,0.08831646734130635,2.0,62.0,False
tcn,cpr,0000000001100,123,0,0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001100,123,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001100,123,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001100,123,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001100,123,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001100,123,5,0,1.0,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001100,123,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001100,123,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001100,123,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001100,123,9,1,1.0,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001100,123,10,1,1.0,42.0,977.0,110.0,0.8988040478380864,2.0,64.0,False
tcn,cpr,0000000001100,123,11,0,1.0,0.0,91.0,996.0,0.08371665133394664,2.0,64.0,False
tcn,cpr,0000000001100,123,12,0,1.0,0.0,96.0,991.0,0.08831646734130635,2.0,64.0,False
tcn,cpr,0000000001100,42,0,0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001100,42,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001100,42,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001100,42,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001100,42,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001100,42,5,0,0.4,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001100,42,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001100,42,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001100,42,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001100,42,9,1,1.0,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001100,42,10,1,0.2,42.0,977.0,110.0,0.8988040478380864,2.0,64.0,False
tcn,cpr,0000000001100,42,11,0,0.2,0.0,91.0,996.0,0.08371665133394664,2.0,64.0,False
tcn,cpr,0000000001100,42,12,0,1.0,0.0,96.0,991.0,0.08831646734130635,2.0,64.0,False
tcn,cpr,0000000001100,7,0,0,0.6,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,True
tcn,cpr,0000000001100,7,1,0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,True
tcn,cpr,0000000001100,7,2,0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,True
tcn,cpr,0000000001100,7,3,0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,False
tcn,cpr,0000000001100,7,4,0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,False
tcn,cpr,0000000001100,7,5,0,1.0,0.0,128.0,959.0,0.11775528978840846,2.0,64.0,False
tcn,cpr,0000000001100,7,6,0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,False
tcn,cpr,0000000001100,7,7,0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,False
tcn,cpr,0000000001100,7,8,0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,False
tcn,cpr,0000000001100,7,9,1,1.0,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,False
tcn,cpr,0000000001100,7,10,1,1.0,42.0,977.0,110.0,0.8988040478380864,2.0,64.0,False
tcn,cpr,0000000001100,7,11,0,0.0,0.0,91.0,996.0,0.08371665133394664,2.0,64.0,False
tcn,cpr,0000000001100,7,12,0,1.0,0.0,96.0,991.0,0.08831646734130635,2.0,64.0,False
tcn,cpr,0000000010000,123,0,0,0.9,12.0,214.0,875.0,0.19651056014692378,1.0,146.0,True
tcn,cpr,0000000010000,123,1,0,0.85,12.0,87.0,1002.0,0.07988980716253444,1.0,146.0,True
