model,exercise,target,criterion,seed,target_bit,accuracy,lop,global_opposing_support,global_matching_support,global_opposing_rate,target_cardinality,total_hamming1_support,is_hand_criterion
tcn,cpr,0000000001001,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,0.0
tcn,cpr,0000000001001,8,57.333333333333336,0.0,0.6666666666666666,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,0.0
tcn,cpr,0000000001001,9,57.333333333333336,1.0,0.3,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,0.0
tcn,cpr,0000000001001,10,57.333333333333336,0.0,0.0,0.0,122.0,965.0,0.11223551057957681,2.0,64.0,0.0
tcn,cpr,0000000001001,11,57.333333333333336,0.0,0.6666666666666666,0.0,86.0,1001.0,0.07911683532658693,2.0,64.0,0.0
tcn,cpr,0000000001001,12,57.333333333333336,1.0,0.3333333333333333,42.0,998.0,89.0,0.9181232750689973,2.0,64.0,0.0
tcn,cpr,0000000001010,0,57.333333333333336,0.0,0.4000000000000001,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,1.0
tcn,cpr,0000000001010,1,57.333333333333336,0.0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,1.0
tcn,cpr,0000000001010,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,1.0
tcn,cpr,0000000001010,3,57.333333333333336,0.0,0.6666666666666666,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,0.0
tcn,cpr,0000000001010,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,0.0
tcn,cpr,0000000001010,5,57.333333333333336,0.0,0.4666666666666666,0.0,128.0,959.0,0.11775528978840848,2.0,62.0,0.0
tcn,cpr,0000000001010,6,57.333333333333336,0.0,0.9333333333333332,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,0.0
tcn,cpr,0000000001010,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,62.0,0.0
tcn,cpr,0000000001010,8,57.333333333333336,0.0,0.8333333333333334,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,0.0
tcn,cpr,0000000001010,9,57.333333333333336,1.0,0.8666666666666667,20.0,906.0,181.0,0.8334866605335787,2.0,62.0,0.0
tcn,cpr,0000000001010,10,57.333333333333336,0.0,0.26666666666666666,0.0,122.0,965.0,0.11223551057957681,2.0,62.0,0.0
tcn,cpr,0000000001010,11,57.333333333333336,1.0,0.26666666666666666,42.0,1008.0,79.0,0.9273229070837167,2.0,62.0,0.0
tcn,cpr,0000000001010,12,57.333333333333336,0.0,0.6666666666666666,0.0,96.0,991.0,0.08831646734130634,2.0,62.0,0.0
tcn,cpr,0000000001100,0,57.333333333333336,0.0,0.8666666666666667,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,1.0
tcn,cpr,0000000001100,1,57.333333333333336,0.0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,1.0
tcn,cpr,0000000001100,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,1.0
tcn,cpr,0000000001100,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,0.0
tcn,cpr,0000000001100,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,0.0
tcn,cpr,0000000001100,5,57.333333333333336,0.0,0.7999999999999999,0.0,128.0,959.0,0.11775528978840848,2.0,64.0,0.0
tcn,cpr,0000000001100,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,0.0
tcn,cpr,0000000001100,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,0.0
tcn,cpr,0000000001100,8,57.333333333333336,0.0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,64.0,0.0
tcn,cpr,0000000001100,9,57.333333333333336,1.0,1.0,22.0,906.0,181.0,0.8334866605335787,2.0,64.0,0.0
tcn,cpr,0000000001100,10,57.333333333333336,1.0,0.7333333333333334,42.0,977.0,110.0,0.8988040478380864,2.0,64.0,0.0
tcn,cpr,0000000001100,11,57.333333333333336,0.0,0.39999999999999997,0.0,91.0,996.0,0.08371665133394664,2.0,64.0,0.0
tcn,cpr,0000000001100,12,57.333333333333336,0.0,1.0,0.0,96.0,991.0,0.08831646734130634,2.0,64.0,0.0
tcn,cpr,0000000010000,0,57.333333333333336,0.0,0.7999999999999999,12.0,214.0,875.0,0.19651056014692378,1.0,146.0,1.0
tcn,cpr,0000000010000,1,57.333333333333336,0.0,0.6,12.0,87.0,1002.0,0.07988980716253444,1.0,146.0,1.0
tcn,cpr,0000000010000,2,57.333333333333336,0.0,1.0,5.0,74.0,1015.0,0.06795224977043159,1.0,146.0,1.0
tcn,cpr,0000000010000,3,57.333333333333336,0.0,0.9666666666666667,12.0,169.0,920.0,0.155188246097337,1.0,146.0,0.0
tcn,cpr,0000000010000,4,57.333333333333336,0.0,1.0,12.0,155.0,934.0,0.1423324150596878,1.0,146.0,0.0
tcn,cpr,0000000010000,5,57.333333333333336,0.0,0.9166666666666666,12.0,176.0,913.0,0.16161616161616163,1.0,146.0,0.0
tcn,cpr,0000000010000,6,57.333333333333336,0.0,1.0,10.0,158.0,931.0,0.14508723599632692,1.0,146.0,0.0
tcn,cpr,0000000010000,7,57.333333333333336,0.0,1.0,12.0,154.0,935.0,0.1414141414141414,1.0,146.0,0.0
tcn,cpr,0000000010000,8,57.333333333333336,1.0,0.5833333333333334,42.0,953.0,136.0,0.8751147842056933,1.0,146.0,0.0
tcn,cpr,0000000010000,9,57.333333333333336,0.0,0.7833333333333333,10.0,181.0,908.0,0.16620752984389348,1.0,146.0,0.0
tcn,cpr,0000000010000,10,57.333333333333336,0.0,0.9500000000000001,7.0,120.0,969.0,0.11019283746556474,1.0,146.0,0.0
tcn,cpr,0000000010000,11,57.333333333333336,0.0,0.6666666666666666,0.0,97.0,992.0,0.08907254361799816,1.0,146.0,0.0
tcn,cpr,0000000010000,12,57.333333333333336,0.0,0.9666666666666667,0.0,107.0,982.0,0.09825528007346189,1.0,146.0,0.0
tcn,cpr,0000000010100,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,64.0,1.0
tcn,cpr,0000000010100,1,57.333333333333336,0.0,0.8666666666666667,0.0,90.0,997.0,0.0827966881324747,2.0,64.0,1.0
tcn,cpr,0000000010100,2,57.333333333333336,0.0,0.6666666666666666,0.0,98.0,989.0,0.09015639374425023,2.0,64.0,1.0
tcn,cpr,0000000010100,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,64.0,0.0
tcn,cpr,0000000010100,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,64.0,0.0
tcn,cpr,0000000010100,5,57.333333333333336,0.0,0.7000000000000001,0.0,128.0,959.0,0.11775528978840848,2.0,64.0,0.0
tcn,cpr,0000000010100,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,64.0,0.0
tcn,cpr,0000000010100,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,64.0,0.0
tcn,cpr,0000000010100,8,57.333333333333336,1.0,0.6666666666666666,22.0,929.0,158.0,0.8546458141674332,2.0,64.0,0.0
tcn,cpr,0000000010100,9,57.333333333333336,0.0,0.3333333333333333,0.0,188.0,899.0,0.17295308187672495,2.0,64.0,0.0
tcn,cpr,0000000010100,10,57.333333333333336,1.0,0.13333333333333333,42.0,977.0,110.0,0.8988040478380864,2.0,64.0,0.0
tcn,cpr,0000000010100,11,57.333333333333336,0.0,0.7333333333333334,0.0,91.0,996.0,0.08371665133394664,2.0,64.0,0.0
tcn,cpr,0000000010100,12,57.333333333333336,0.0,0.7333333333333334,0.0,96.0,991.0,0.08831646734130634,2.0,64.0,0.0
tcn,cpr,0000000011000,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,84.0,1.0
tcn,cpr,0000000011000,1,57.333333333333336,0.0,0.7333333333333334,0.0,90.0,997.0,0.0827966881324747,2.0,84.0,1.0
tcn,cpr,0000000011000,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,84.0,1.0
tcn,cpr,0000000011000,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,84.0,0.0
tcn,cpr,0000000011000,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,84.0,0.0
tcn,cpr,0000000011000,5,57.333333333333336,0.0,1.0,0.0,128.0,959.0,0.11775528978840848,2.0,84.0,0.0
tcn,cpr,0000000011000,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,84.0,0.0
tcn,cpr,0000000011000,7,57.333333333333336,0.0,1.0,0.0,164.0,923.0,0.15087396504139836,2.0,84.0,0.0
tcn,cpr,0000000011000,8,57.333333333333336,1.0,1.0,42.0,929.0,158.0,0.8546458141674332,2.0,84.0,0.0
tcn,cpr,0000000011000,9,57.333333333333336,1.0,0.0,42.0,911.0,176.0,0.8380864765409384,2.0,84.0,0.0
tcn,cpr,0000000011000,10,57.333333333333336,0.0,0.4666666666666666,0.0,122.0,965.0,0.11223551057957681,2.0,84.0,0.0
tcn,cpr,0000000011000,11,57.333333333333336,0.0,0.9333333333333332,0.0,91.0,996.0,0.08371665133394664,2.0,84.0,0.0
tcn,cpr,0000000011000,12,57.333333333333336,0.0,1.0,0.0,96.0,991.0,0.08831646734130634,2.0,84.0,0.0
tcn,cpr,0000000100000,0,57.333333333333336,0.0,0.6833333333333332,12.0,214.0,875.0,0.19651056014692378,1.0,150.0,1.0
tcn,cpr,0000000100000,1,57.333333333333336,0.0,0.9500000000000001,5.0,87.0,1002.0,0.07988980716253444,1.0,150.0,1.0
tcn,cpr,0000000100000,2,57.333333333333336,0.0,1.0,12.0,74.0,1015.0,0.06795224977043159,1.0,150.0,1.0
tcn,cpr,0000000100000,3,57.333333333333336,0.0,0.9333333333333332,10.0,169.0,920.0,0.155188246097337,1.0,150.0,0.0
tcn,cpr,0000000100000,4,57.333333333333336,0.0,1.0,12.0,155.0,934.0,0.1423324150596878,1.0,150.0,0.0
tcn,cpr,0000000100000,5,57.333333333333336,0.0,0.9500000000000001,12.0,176.0,913.0,0.16161616161616163,1.0,150.0,0.0
tcn,cpr,0000000100000,6,57.333333333333336,0.0,1.0,0.0,158.0,931.0,0.14508723599632692,1.0,150.0,0.0
tcn,cpr,0000000100000,7,57.333333333333336,1.0,1.0,42.0,957.0,132.0,0.8787878787878788,1.0,150.0,0.0
tcn,cpr,0000000100000,8,57.333333333333336,0.0,0.6,12.0,158.0,931.0,0.14508723599632692,1.0,150.0,0.0
tcn,cpr,0000000100000,9,57.333333333333336,0.0,0.23333333333333336,12.0,181.0,908.0,0.16620752984389348,1.0,150.0,0.0
tcn,cpr,0000000100000,10,57.333333333333336,0.0,0.6333333333333333,12.0,120.0,969.0,0.11019283746556474,1.0,150.0,0.0
tcn,cpr,0000000100000,11,57.333333333333336,0.0,0.6833333333333332,7.0,97.0,992.0,0.08907254361799816,1.0,150.0,0.0
tcn,cpr,0000000100000,12,57.333333333333336,0.0,1.0,2.0,107.0,982.0,0.09825528007346189,1.0,150.0,0.0
tcn,cpr,0000000100001,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,1.0
tcn,cpr,0000000100001,1,57.333333333333336,0.0,0.6,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,1.0
tcn,cpr,0000000100001,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,1.0
tcn,cpr,0000000100001,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,0.0
tcn,cpr,0000000100001,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,0.0
tcn,cpr,0000000100001,5,57.333333333333336,0.0,0.6666666666666666,0.0,128.0,959.0,0.11775528978840848,2.0,62.0,0.0
tcn,cpr,0000000100001,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,0.0
tcn,cpr,0000000100001,7,57.333333333333336,1.0,1.0,22.0,930.0,157.0,0.8555657773689053,2.0,62.0,0.0
tcn,cpr,0000000100001,8,57.333333333333336,0.0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,0.0
tcn,cpr,0000000100001,9,57.333333333333336,0.0,0.5666666666666668,0.0,183.0,904.0,0.16835326586936525,2.0,62.0,0.0
tcn,cpr,0000000100001,10,57.333333333333336,0.0,0.7666666666666666,0.0,122.0,965.0,0.11223551057957681,2.0,62.0,0.0
tcn,cpr,0000000100001,11,57.333333333333336,0.0,0.7999999999999999,0.0,91.0,996.0,0.08371665133394664,2.0,62.0,0.0
tcn,cpr,0000000100001,12,57.333333333333336,1.0,0.0,40.0,998.0,89.0,0.9181232750689973,2.0,62.0,0.0
tcn,cpr,0000000100010,0,57.333333333333336,0.0,0.9333333333333332,8.0,185.0,902.0,0.1701931922723091,2.0,68.0,1.0
tcn,cpr,0000000100010,1,57.333333333333336,0.0,0.9333333333333332,0.0,90.0,997.0,0.0827966881324747,2.0,68.0,1.0
tcn,cpr,0000000100010,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,68.0,1.0
tcn,cpr,0000000100010,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,68.0,0.0
tcn,cpr,0000000100010,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,68.0,0.0
tcn,cpr,0000000100010,5,57.333333333333336,0.0,1.0,0.0,128.0,959.0,0.11775528978840848,2.0,68.0,0.0
tcn,cpr,0000000100010,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,68.0,0.0
tcn,cpr,0000000100010,7,57.333333333333336,1.0,1.0,20.0,930.0,157.0,0.8555657773689053,2.0,68.0,0.0
tcn,cpr,0000000100010,8,57.333333333333336,0.0,0.8333333333333334,0.0,165.0,922.0,0.15179392824287027,2.0,68.0,0.0
tcn,cpr,0000000100010,9,57.333333333333336,0.0,0.3333333333333333,0.0,183.0,904.0,0.16835326586936525,2.0,68.0,0.0
tcn,cpr,0000000100010,10,57.333333333333336,0.0,0.19999999999999998,0.0,122.0,965.0,0.11223551057957681,2.0,68.0,0.0
tcn,cpr,0000000100010,11,57.333333333333336,1.0,0.0,40.0,1008.0,79.0,0.9273229070837167,2.0,68.0,0.0
tcn,cpr,0000000100010,12,57.333333333333336,0.0,0.5333333333333333,0.0,101.0,986.0,0.09291628334866604,2.0,68.0,0.0
tcn,cpr,0000000100100,0,57.333333333333336,0.0,0.5666666666666667,0.0,185.0,902.0,0.1701931922723091,2.0,62.0,1.0
tcn,cpr,0000000100100,1,57.333333333333336,0.0,0.7999999999999999,0.0,90.0,997.0,0.0827966881324747,2.0,62.0,1.0
tcn,cpr,0000000100100,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,62.0,1.0
tcn,cpr,0000000100100,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,62.0,0.0
tcn,cpr,0000000100100,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,62.0,0.0
tcn,cpr,0000000100100,5,57.333333333333336,0.0,0.7666666666666666,0.0,128.0,959.0,0.11775528978840848,2.0,62.0,0.0
tcn,cpr,0000000100100,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,62.0,0.0
tcn,cpr,0000000100100,7,57.333333333333336,1.0,1.0,22.0,930.0,157.0,0.8555657773689053,2.0,62.0,0.0
tcn,cpr,0000000100100,8,57.333333333333336,0.0,0.8333333333333334,0.0,165.0,922.0,0.15179392824287027,2.0,62.0,0.0
tcn,cpr,0000000100100,9,57.333333333333336,0.0,0.7666666666666666,0.0,183.0,904.0,0.16835326586936525,2.0,62.0,0.0
tcn,cpr,0000000100100,10,57.333333333333336,1.0,0.0,40.0,977.0,110.0,0.8988040478380864,2.0,62.0,0.0
tcn,cpr,0000000100100,11,57.333333333333336,0.0,0.26666666666666666,0.0,91.0,996.0,0.08371665133394664,2.0,62.0,0.0
tcn,cpr,0000000100100,12,57.333333333333336,0.0,0.5,0.0,101.0,986.0,0.09291628334866604,2.0,62.0,0.0
tcn,cpr,0000000101000,0,57.333333333333336,0.0,0.9333333333333332,0.0,185.0,902.0,0.1701931922723091,2.0,82.0,1.0
tcn,cpr,0000000101000,1,57.333333333333336,0.0,0.9333333333333332,0.0,90.0,997.0,0.0827966881324747,2.0,82.0,1.0
tcn,cpr,0000000101000,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,82.0,1.0
tcn,cpr,0000000101000,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,82.0,0.0
tcn,cpr,0000000101000,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,82.0,0.0
tcn,cpr,0000000101000,5,57.333333333333336,0.0,0.7999999999999999,0.0,128.0,959.0,0.11775528978840848,2.0,82.0,0.0
tcn,cpr,0000000101000,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,82.0,0.0
tcn,cpr,0000000101000,7,57.333333333333336,1.0,1.0,42.0,930.0,157.0,0.8555657773689053,2.0,82.0,0.0
tcn,cpr,0000000101000,8,57.333333333333336,0.0,0.8000000000000002,0.0,165.0,922.0,0.15179392824287027,2.0,82.0,0.0
tcn,cpr,0000000101000,9,57.333333333333336,1.0,0.0,40.0,916.0,171.0,0.8426862925482981,2.0,82.0,0.0
tcn,cpr,0000000101000,10,57.333333333333336,0.0,0.3333333333333333,0.0,122.0,965.0,0.11223551057957681,2.0,82.0,0.0
tcn,cpr,0000000101000,11,57.333333333333336,0.0,0.39999999999999997,0.0,91.0,996.0,0.08371665133394664,2.0,82.0,0.0
tcn,cpr,0000000101000,12,57.333333333333336,0.0,0.7333333333333334,0.0,101.0,986.0,0.09291628334866604,2.0,82.0,0.0
tcn,cpr,0000000110000,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,82.0,1.0
tcn,cpr,0000000110000,1,57.333333333333336,0.0,1.0,0.0,90.0,997.0,0.0827966881324747,2.0,82.0,1.0
tcn,cpr,0000000110000,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,82.0,1.0
tcn,cpr,0000000110000,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,82.0,0.0
tcn,cpr,0000000110000,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,82.0,0.0
tcn,cpr,0000000110000,5,57.333333333333336,0.0,1.0,0.0,128.0,959.0,0.11775528978840848,2.0,82.0,0.0
tcn,cpr,0000000110000,6,57.333333333333336,0.0,1.0,0.0,143.0,944.0,0.13155473781048757,2.0,82.0,0.0
tcn,cpr,0000000110000,7,57.333333333333336,1.0,1.0,42.0,930.0,157.0,0.8555657773689053,2.0,82.0,0.0
tcn,cpr,0000000110000,8,57.333333333333336,1.0,0.0,40.0,934.0,153.0,0.8592456301747932,2.0,82.0,0.0
tcn,cpr,0000000110000,9,57.333333333333336,0.0,0.13333333333333333,0.0,183.0,904.0,0.16835326586936525,2.0,82.0,0.0
tcn,cpr,0000000110000,10,57.333333333333336,0.0,0.13333333333333333,0.0,122.0,965.0,0.11223551057957681,2.0,82.0,0.0
tcn,cpr,0000000110000,11,57.333333333333336,0.0,0.39999999999999997,0.0,91.0,996.0,0.08371665133394664,2.0,82.0,0.0
tcn,cpr,0000000110000,12,57.333333333333336,0.0,0.4666666666666666,0.0,101.0,986.0,0.09291628334866604,2.0,82.0,0.0
tcn,cpr,0000001000000,0,57.333333333333336,0.0,0.9500000000000001,12.0,214.0,875.0,0.19651056014692378,1.0,150.0,1.0
tcn,cpr,0000001000000,1,57.333333333333336,0.0,0.7333333333333334,7.0,87.0,1002.0,0.07988980716253444,1.0,150.0,1.0
tcn,cpr,0000001000000,2,57.333333333333336,0.0,1.0,5.0,74.0,1015.0,0.06795224977043159,1.0,150.0,1.0
tcn,cpr,0000001000000,3,57.333333333333336,0.0,1.0,7.0,169.0,920.0,0.155188246097337,1.0,150.0,0.0
tcn,cpr,0000001000000,4,57.333333333333336,0.0,1.0,7.0,155.0,934.0,0.1423324150596878,1.0,150.0,0.0
tcn,cpr,0000001000000,5,57.333333333333336,0.0,0.9333333333333332,12.0,176.0,913.0,0.16161616161616163,1.0,150.0,0.0
tcn,cpr,0000001000000,6,57.333333333333336,1.0,1.0,42.0,973.0,116.0,0.8934802571166207,1.0,150.0,0.0
tcn,cpr,0000001000000,7,57.333333333333336,0.0,1.0,0.0,174.0,915.0,0.15977961432506887,1.0,150.0,0.0
tcn,cpr,0000001000000,8,57.333333333333336,0.0,1.0,10.0,158.0,931.0,0.14508723599632692,1.0,150.0,0.0
tcn,cpr,0000001000000,9,57.333333333333336,0.0,0.75,12.0,181.0,908.0,0.16620752984389348,1.0,150.0,0.0
tcn,cpr,0000001000000,10,57.333333333333336,0.0,0.6,12.0,120.0,969.0,0.11019283746556474,1.0,150.0,0.0
tcn,cpr,0000001000000,11,57.333333333333336,0.0,0.5499999999999999,12.0,97.0,992.0,0.08907254361799816,1.0,150.0,0.0
tcn,cpr,0000001000000,12,57.333333333333336,0.0,0.7999999999999999,12.0,107.0,982.0,0.09825528007346189,1.0,150.0,0.0
tcn,cpr,0000001000001,0,57.333333333333336,0.0,1.0,0.0,185.0,902.0,0.1701931922723091,2.0,44.0,1.0
tcn,cpr,0000001000001,1,57.333333333333336,0.0,0.3333333333333333,0.0,90.0,997.0,0.0827966881324747,2.0,44.0,1.0
tcn,cpr,0000001000001,2,57.333333333333336,0.0,1.0,0.0,98.0,989.0,0.09015639374425023,2.0,44.0,1.0
tcn,cpr,0000001000001,3,57.333333333333336,0.0,1.0,0.0,171.0,916.0,0.15731370745170192,2.0,44.0,0.0
tcn,cpr,0000001000001,4,57.333333333333336,0.0,1.0,0.0,146.0,941.0,0.1343146274149034,2.0,44.0,0.0
tcn,cpr,0000001000001,5,57.333333333333336,0.0,0.9333333333333332,0.0,128.0,959.0,0.11775528978840848,2.0,44.0,0.0
tcn,cpr,0000001000001,6,57.333333333333336,1.0,1.0,22.0,956.0,131.0,0.8794848206071757,2.0,44.0,0.0
tcn,cpr,0000001000001,7,57.333333333333336,0.0,1.0,0.0,169.0,918.0,0.15547378104875806,2.0,44.0,0.0
tcn,cpr,0000001000001,8,57.333333333333336,0.0,1.0,0.0,165.0,922.0,0.15179392824287027,2.0,44.0,0.0
tcn,cpr,0000001000001,9,57.333333333333336,0.0,1.0,0.0,183.0,904.0,0.16835326586936525,2.0,44.0,0.0
tcn,cpr,0000001000001,10,57.333333333333336,0.0,0.39999999999999997,0.0,122.0,965.0,0.11223551057957681,2.0,44.0,0.0
tcn,cpr,0000001000001,11,57.333333333333336,0.0,0.9333333333333332,0.0,91.0,996.0,0.08371665133394664,2.0,44.0,0.0
tcn,cpr,0000001000001,12,57.333333333333336,1.0,0.0,22.0,998.0,89.0,0.9181232750689973,2.0,44.0,0.0
tcn,cpr,0000001000010,0,57.333333333333336,0.0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,1.0
tcn,cpr,0000001000010,1,57.333333333333336,0.0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,1.0
tcn,cpr,0000001000010,2,57.333333333333336,0.0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,1.0
tcn,cpr,0000001000010,3,57.333333333333336,0.0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,0.0
tcn,cpr,0000001000010,4,57.333333333333336,0.0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,64.0,0.0
tcn,cpr,0000001000010,5,57.333333333333336,0.0,0.7333333333333334,0.0,172.0,908.0,0.15925925925925927,2.0,64.0,0.0
tcn,cpr,0000001000010,6,57.333333333333336,1.0,1.0,22.0,950.0,130.0,0.8796296296296297,2.0,64.0,0.0
tcn,cpr,0000001000010,7,57.333333333333336,0.0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,64.0,0.0
tcn,cpr,0000001000010,8,57.333333333333336,0.0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,64.0,0.0
tcn,cpr,0000001000010,9,57.333333333333336,0.0,0.5333333333333333,0.0,185.0,895.0,0.1712962962962963,2.0,64.0,0.0
tcn,cpr,0000001000010,10,57.333333333333336,0.0,0.7333333333333334,0.0,130.0,950.0,0.12037037037037036,2.0,64.0,0.0
tcn,cpr,0000001000010,11,57.333333333333336,1.0,0.0,42.0,1004.0,76.0,0.9296296296296296,2.0,64.0,0.0
tcn,cpr,0000001000010,12,57.333333333333336,0.0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,64.0,0.0
tcn,cpr,0000001000100,0,57.333333333333336,0.0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,1.0
tcn,cpr,0000001000100,1,57.333333333333336,0.0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,1.0
tcn,cpr,0000001000100,2,57.333333333333336,0.0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,1.0
tcn,cpr,0000001000100,3,57.333333333333336,0.0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,0.0
tcn,cpr,0000001000100,4,57.333333333333336,0.0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,0.0
tcn,cpr,0000001000100,5,57.333333333333336,0.0,0.6,0.0,172.0,908.0,0.15925925925925927,2.0,84.0,0.0
tcn,cpr,0000001000100,6,57.333333333333336,1.0,1.0,42.0,950.0,130.0,0.8796296296296297,2.0,84.0,0.0
tcn,cpr,0000001000100,7,57.333333333333336,0.0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,0.0
tcn,cpr,0000001000100,8,57.333333333333336,0.0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,84.0,0.0
tcn,cpr,0000001000100,9,57.333333333333336,0.0,0.5333333333333333,0.0,185.0,895.0,0.1712962962962963,2.0,84.0,0.0
tcn,cpr,0000001000100,10,57.333333333333336,1.0,0.0,42.0,962.0,118.0,0.8907407407407407,2.0,84.0,0.0
tcn,cpr,0000001000100,11,57.333333333333336,0.0,0.4666666666666666,0.0,88.0,992.0,0.08148148148148149,2.0,84.0,0.0
tcn,cpr,0000001000100,12,57.333333333333336,0.0,0.6666666666666666,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,0.0
tcn,cpr,0000001001000,0,57.333333333333336,0.0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,1.0
tcn,cpr,0000001001000,1,57.333333333333336,0.0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,1.0
tcn,cpr,0000001001000,2,57.333333333333336,0.0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,1.0
tcn,cpr,0000001001000,3,57.333333333333336,0.0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,0.0
tcn,cpr,0000001001000,4,57.333333333333336,0.0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,64.0,0.0
tcn,cpr,0000001001000,5,57.333333333333336,0.0,0.6666666666666666,0.0,172.0,908.0,0.15925925925925927,2.0,64.0,0.0
