model,perturbation,exercise,target,criterion,seed,target_bit,n_test,n_mapped_joints,context_pressure,baseline_accuracy,baseline_correct_confidence,mapped_confidence_drop,random_confidence_drop,relative_evidence_sensitivity,random_drop_sd,mapped_spillover,split_offset
fact,zero,squat,100101,3,57.333333333333336,1.0,36.0,8.0,44.666666666666664,0.5925925925925926,0.545258363087972,0.2888312687476476,-0.012637284157487265,0.30146854370832443,0.3071522216002146,0.18704211711883542,29.0
fact,zero,squat,100101,4,57.333333333333336,0.0,36.0,6.0,0.0,0.9444444444444445,0.8204135100046793,0.03494801751730845,0.009876173765709033,0.025071843449647233,0.0485246504346529,0.29629102845986677,29.0
fact,zero,squat,100101,5,57.333333333333336,1.0,36.0,6.0,0.0,0.7962962962962963,0.6765759984652201,-0.043804277355472265,0.013430272539456667,-0.05723454741140207,0.1320770854751269,0.22078045209248862,29.0
fact,zero,squat,101001,0,57.333333333333336,1.0,25.0,10.0,4.666666666666667,0.8533333333333334,0.7938726544380188,-0.1284935300548871,0.029467585807045237,-0.1579611202081044,0.09450840701659517,0.0,171.66666666666666
fact,zero,squat,101001,1,57.333333333333336,0.0,25.0,8.0,0.0,0.6133333333333334,0.5964348713556925,-0.2031959742307663,0.038851915237804235,-0.24204789102077484,0.11086949830253912,0.1142088820536931,171.66666666666666
fact,zero,squat,101001,2,57.333333333333336,1.0,25.0,8.0,43.333333333333336,0.19999999999999998,0.2249421402812004,0.055049995581309,-0.0300525336836775,0.08510253081719081,0.14608098566532132,0.11236443867286043,171.66666666666666
fact,zero,squat,101001,3,57.333333333333336,0.0,25.0,8.0,0.0,0.6933333333333334,0.6370741029580435,-0.0667346467574437,0.07069828485449153,-0.13743293037017182,0.15928971767425534,0.11248653382062906,171.66666666666666
fact,zero,squat,101001,4,57.333333333333336,0.0,25.0,6.0,0.0,0.9466666666666667,0.7965487639109293,0.030532576143741608,0.028202003178497134,0.002330572654803594,0.0790575544039408,0.1164849276343981,171.66666666666666
fact,zero,squat,101001,5,57.333333333333336,1.0,25.0,6.0,0.0,0.7866666666666666,0.6695289015769958,-0.06163960819443066,0.016659876176466533,-0.07829948390523593,0.07694128031531967,0.11063173909982044,171.66666666666666
tcn,temporal_mean,deadlift,0,0,57.333333333333336,0.0,69.0,12.0,0.0,0.5797101449275363,0.5894253253936768,0.1221892361839612,0.08027533814311023,0.041913898040850904,0.022248849272727935,0.12771448741356525,145.66666666666666
tcn,temporal_mean,deadlift,0,1,57.333333333333336,0.0,69.0,6.0,0.0,0.5700483091787439,0.5809341669082642,0.0030460950608054665,0.011114517886501966,-0.008068423097332267,0.005964451779921834,0.006315442267805266,145.66666666666666
tcn,temporal_mean,deadlift,0,2,57.333333333333336,0.0,69.0,6.0,15.0,0.4202898550724638,0.46053581436475116,-0.0006446061500658996,-0.0028713741630780995,0.002226768061518633,0.003621226409450133,0.011823938849071599,145.66666666666666
tcn,temporal_mean,deadlift,0,3,57.333333333333336,0.0,69.0,8.0,45.0,0.4734299516908213,0.4725113809108734,-0.0011569371369357,0.0018001919961534666,-0.0029571292301019,0.0046587007430692,0.014054378805061135,145.66666666666666
tcn,temporal_mean,deadlift,0,4,57.333333333333336,0.0,69.0,6.0,0.0,0.7536231884057972,0.710914691289266,0.0089762147981673,0.0048445281572639335,0.004131686640903314,0.0044467253610491,0.012162354774773065,145.66666666666666
tcn,temporal_mean,deadlift,10,0,57.333333333333336,0.0,66.0,12.0,2.0,0.41919191919191917,0.5273562669754028,0.027308428155568665,0.027720914881986802,-0.0004124867264181436,0.006025623100867947,0.02785342163406307,306.6666666666667
tcn,temporal_mean,deadlift,10,1,57.333333333333336,0.0,66.0,6.0,6.0,0.5050505050505051,0.510013739267985,0.002441361447684613,0.0046690465275483935,-0.0022276850795605826,0.002416414884161563,0.0021740317048776444,306.6666666666667
tcn,temporal_mean,deadlift,10,2,57.333333333333336,0.0,66.0,6.0,30.0,0.30808080808080807,0.48069438338279724,-0.0011013050634573899,-0.0017861429863235724,0.0006848379301420985,0.001074421988353877,0.0048461441013690045,306.6666666666667
tcn,temporal_mean,deadlift,10,3,57.333333333333336,1.0,66.0,8.0,47.0,0.8383838383838383,0.5473376115163168,-0.0023191694963315885,-0.0031383424182725114,0.000819172902993103,0.001052724708642882,0.0057224600556461626,306.6666666666667
tcn,temporal_mean,deadlift,10,4,57.333333333333336,0.0,66.0,6.0,0.0,0.8787878787878788,0.646930992603302,0.002586104298340275,0.0025689370586405515,1.7167240002888193e-05,0.0015871554739229543,0.004188249150805207,306.6666666666667
tcn,temporal_mean,deadlift,100,0,57.333333333333336,0.0,22.0,12.0,0.0,0.7272727272727272,0.6722769339879354,0.0186709018113712,0.017675558881213232,0.000995342930158,0.004336040777464667,0.034958032270272534,292.6666666666667
tcn,temporal_mean,deadlift,100,1,57.333333333333336,0.0,22.0,6.0,0.0,0.5,0.5183378557364146,0.0010401805338915002,0.004146870623420299,-0.0031066900895287334,0.0028644762933254,0.0030072257310772336,292.6666666666667
tcn,temporal_mean,deadlift,100,2,57.333333333333336,1.0,22.0,6.0,54.0,0.3333333333333333,0.44910704096158344,-0.0036949095859502338,-0.004474763370429433,0.0007798537844792,0.002115387896386233,0.0052174107016374335,292.6666666666667
tcn,temporal_mean,deadlift,100,3,57.333333333333336,0.0,22.0,8.0,33.0,0.4393939393939394,0.4385746618111928,0.002331172853397767,0.004018841350140633,-0.0016876684191326,0.0015772594876276335,0.006544311841328867,292.6666666666667
tcn,temporal_mean,deadlift,100,4,57.333333333333336,0.0,22.0,6.0,5.0,0.8636363636363636,0.6222375830014547,0.004044135450385467,0.005693436464449967,-0.0016493010140644848,0.0024011517913701333,0.0050467051720867,292.6666666666667
tcn,temporal_mean,deadlift,110,0,57.333333333333336,0.0,33.0,12.0,0.0,0.8080808080808081,0.6353022257486979,0.028596879914402934,0.05435919761657713,-0.02576231770217413,0.010648410301655498,0.036438790460427535,224.66666666666666
tcn,temporal_mean,deadlift,110,1,57.333333333333336,0.0,33.0,6.0,7.0,0.8484848484848485,0.8218823472658793,0.0006403405180510667,0.0035441942745819337,-0.0029038537177256667,0.0022432401310652,0.0038114785760019667,224.66666666666666
tcn,temporal_mean,deadlift,110,2,57.333333333333336,1.0,33.0,6.0,53.0,0.6363636363636364,0.638988067706426,-0.0020718314529706667,0.004028156283311533,-0.006099987697477134,0.0022868361944953,0.005806953025360866,224.66666666666666
tcn,temporal_mean,deadlift,110,3,57.333333333333336,1.0,33.0,8.0,22.0,0.7070707070707071,0.5908783078193665,-0.004380628835254633,-0.0035199821771432997,-0.0008606466775139,0.0017311883857473332,0.0070381225086748,224.66666666666666
tcn,temporal_mean,deadlift,110,4,57.333333333333336,0.0,33.0,6.0,9.0,0.494949494949495,0.4992704391479492,0.005576316817799395,-0.0006687666755169666,0.006245083486040366,0.002909683467199333,0.006362374600333433,224.66666666666666
tcn,temporal_mean,deadlift,11110,0,57.333333333333336,1.0,10.0,12.0,1.0,0.3666666666666667,0.4105646510918935,-0.03562920385350783,-0.03145933027068774,-0.004169873893260967,0.014731332038839634,0.02821396725873147,226.66666666666666
tcn,temporal_mean,deadlift,11110,1,57.333333333333336,1.0,10.0,6.0,1.0,0.0,0.04629170211652913,-0.0024130720703396335,-0.006211510739376504,0.0037984385465581996,0.0026622508982351,0.004973842995241233,226.66666666666666
tcn,temporal_mean,deadlift,11110,2,57.333333333333336,1.0,10.0,6.0,0.0,0.20000000000000004,0.30694397787253064,-0.0029281528356174327,0.0092407514651616,-0.012168904300779068,0.0088443060715993,0.007460345203677767,226.66666666666666
tcn,temporal_mean,deadlift,11110,3,57.333333333333336,1.0,10.0,8.0,0.0,0.7000000000000001,0.6046325961748759,-0.009174491899708868,-0.0062961800334354,-0.0028783120214939,0.0049492235605915,0.0095080275398989,226.66666666666666
tcn,temporal_mean,deadlift,11110,4,57.333333333333336,0.0,10.0,6.0,0.0,1.0,0.9898231426874796,-0.0014512758061755665,-0.0011741086091205646,-0.00027716719584233333,0.0005928057580604126,0.010454160782198067,226.66666666666666
tcn,temporal_mean,squat,0,0,57.333333333333336,0.0,17.0,10.0,0.3333333333333333,0.29411764705882354,0.4029198984305064,-0.0399448821942011,-0.0242849734301368,-0.015659909074505134,0.013306905825932802,0.028647298303743168,121.66666666666667
tcn,temporal_mean,squat,0,1,57.333333333333336,0.0,17.0,8.0,0.0,0.784313725490196,0.6808235545953115,-0.0017692751328771334,0.0018470150923046,-0.003616290244584267,0.0015950785988631002,0.003732584339256033,121.66666666666667
tcn,temporal_mean,squat,0,2,57.333333333333336,0.0,17.0,8.0,3.0,0.5882352941176471,0.5498168766498566,-0.0028627058879161665,-0.0016161440095553332,-0.0012465618783608,0.0012766209741433,0.0020777605241164,121.66666666666667
tcn,temporal_mean,squat,0,3,57.333333333333336,0.0,17.0,8.0,5.0,0.7450980392156863,0.5801519850889841,0.0005788055132142667,0.0031726645344557665,-0.0025938590212414665,0.0009512095324074,0.0024155376401418997,121.66666666666667
tcn,temporal_mean,squat,0,4,57.333333333333336,0.0,17.0,6.0,5.0,1.0,0.9471027255058289,0.0002206622448284167,0.0009908558664998,-0.0007701936071194999,0.0004922006119158579,0.0016861053300089666,121.66666666666667
tcn,temporal_mean,squat,0,5,57.333333333333336,0.0,17.0,6.0,38.666666666666664,0.0,0.21672707796096802,-0.00011836782020209996,-0.0027165032806805663,0.0025981355186861666,0.0008742788922972334,0.0021885478830274666,121.66666666666667
tcn,temporal_mean,squat,1,0,57.333333333333336,0.0,55.0,10.0,43.333333333333336,0.3636363636363636,0.4369244376818339,-0.13748316963513688,-0.021263636338214,-0.11621953298648192,0.029925400391220963,0.08577484389146167,125.33333333333333
tcn,temporal_mean,squat,1,1,57.333333333333336,0.0,55.0,8.0,0.0,0.7757575757575758,0.6453597744305929,0.0036320773118252666,0.0053402676712721,-0.0017081903448949332,0.0021102491688604,0.003801786651213933,125.33333333333333
tcn,temporal_mean,squat,1,2,57.333333333333336,0.0,55.0,8.0,7.0,0.4424242424242424,0.4985323945681254,-0.0015772360687454,-0.0005804025956118666,-0.0009968335119386333,0.0017450438657154001,0.0026563054416327996,125.33333333333333
tcn,temporal_mean,squat,1,3,57.333333333333336,0.0,55.0,8.0,21.0,0.6969696969696969,0.538672665754954,0.0014462199954626,0.0035375827380145,-0.0020913627813569998,0.0015622772819672334,0.0026753502897917335,125.33333333333333
tcn,temporal_mean,squat,1,4,57.333333333333336,0.0,55.0,6.0,0.0,0.8484848484848485,0.7999740839004517,0.0008192517464825,0.0018076560033174333,-0.0009884042568349,0.0008309770976969,0.0016998174833133333,125.33333333333333
tcn,temporal_mean,squat,1,5,57.333333333333336,1.0,55.0,6.0,6.666666666666667,0.8727272727272727,0.6741618116696676,0.0006413761293515666,0.0021272189042064664,-0.0014858427457510668,0.000906179921003,0.002263472493117,125.33333333333333
tcn,temporal_mean,squat,101,0,57.333333333333336,0.0,22.0,10.0,28.666666666666668,0.6060606060606061,0.6054484248161316,-0.056980770081281606,-0.008564861956983734,-0.04841590921084083,0.018108122671643866,0.05109209318955734,140.0
tcn,temporal_mean,squat,101,1,57.333333333333336,0.0,22.0,8.0,10.0,0.4393939393939394,0.44123852252960205,0.0008384116614857667,0.0054904930390572,-0.0046520813678701005,0.0019742947770282,0.005219384329393467,140.0
tcn,temporal_mean,squat,101,2,57.333333333333336,0.0,22.0,8.0,0.0,0.7727272727272728,0.6917901833852133,0.0008736875897739,0.0049597551890959,-0.0040860676672309,0.0024146954140936,0.002806539802501533,140.0
tcn,temporal_mean,squat,101,3,57.333333333333336,1.0,22.0,8.0,40.0,0.6060606060606061,0.5955305298169454,-0.0018096124501123,-0.005060545246427233,0.0032509328254187665,0.0027201447713499,0.002686233958229367,140.0
tcn,temporal_mean,squat,101,4,57.333333333333336,0.0,22.0,6.0,0.0,0.9696969696969697,0.9149510463078817,0.0011610912430720665,0.0014655849178476334,-0.0003044936844768333,0.0009289622539653666,0.0019180503052968999,140.0
tcn,temporal_mean,squat,101,5,57.333333333333336,1.0,22.0,6.0,5.0,0.6818181818181818,0.5796053608258566,-0.0012920591883206001,0.0019255893906422999,-0.0032176485595603005,0.0016264448252816333,0.0028277011200163998,140.0
tcn,temporal_mean,squat,10101,0,57.333333333333336,0.0,15.0,10.0,1.6666666666666667,0.5333333333333333,0.5432732999324799,0.006713541767870403,0.028406648896634534,-0.021693107361594827,0.024675140002121468,0.032475781006117636,31.0
tcn,temporal_mean,squat,10101,1,57.333333333333336,1.0,15.0,8.0,15.333333333333334,0.4444444444444444,0.40810900926589966,-0.0047746887430548,0.0022721384302713,-0.0070468271927287,0.0023289156379177668,0.0135200122992197,31.0
tcn,temporal_mean,squat,10101,2,57.333333333333336,0.0,15.0,8.0,5.333333333333333,0.9111111111111111,0.8128107984860738,-0.004858566705176267,-0.0004484631814799883,-0.00441010344608608,0.0024514552739371,0.008413709389666667,31.0
tcn,temporal_mean,squat,10101,3,57.333333333333336,1.0,15.0,8.0,0.0,0.7111111111111111,0.6181481182575226,-0.0080542626480261,-0.011117676234183166,0.0030634134309366332,0.005499310830297532,0.006831931338335067,31.0
tcn,temporal_mean,squat,10101,4,57.333333333333336,0.0,15.0,6.0,0.0,0.8444444444444444,0.8136980533599854,-0.0005822407547384532,0.0026280469707368336,-0.0032102877254752333,0.002316477068234167,0.0053050873878722,31.0
tcn,temporal_mean,squat,10101,5,57.333333333333336,1.0,15.0,6.0,5.0,0.6888888888888888,0.5544386208057404,0.00236117845634,2.3137273577333187e-05,0.0023380411827626335,0.0030501425887147003,0.007379290647804667,31.0
tcn,temporal_mean,squat,100001,0,57.333333333333336,1.0,52.0,10.0,42.333333333333336,0.717948717948718,0.618830680847168,0.09437081838647521,-0.02229735982837157,0.1166681765268246,0.027247739955782835,0.05205872034033134,26.333333333333332
tcn,temporal_mean,squat,100001,1,57.333333333333336,0.0,52.0,8.0,0.0,0.6666666666666666,0.6283892492453257,0.0008224960377750335,0.003812706020350233,-0.0029902100407828334,0.0014412341988645,0.003793297102674767,26.333333333333332
tcn,temporal_mean,squat,100001,2,57.333333333333336,0.0,52.0,8.0,18.333333333333332,0.6282051282051282,0.6142533818880717,0.0001410712138749333,0.0010405851062386666,-0.0008995139117662666,0.0014412825985345332,0.0029781788277128663,26.333333333333332
tcn,temporal_mean,squat,100001,3,57.333333333333336,0.0,52.0,8.0,29.666666666666668,0.31410256410256404,0.34813539187113435,0.0007605101757993333,0.0033397179965200963,-0.0025792078813537335,0.002404697375216767,0.0026189937101055998,26.333333333333332
tcn,temporal_mean,squat,100001,4,57.333333333333336,0.0,52.0,6.0,1.6666666666666667,0.9038461538461539,0.8707104722658793,8.02457992298e-05,0.00108960619278751,-0.0010093604311502333,0.0009330768759051334,0.001915902636634767,26.333333333333332
tcn,temporal_mean,squat,100001,5,57.333333333333336,1.0,52.0,6.0,1.0,0.8076923076923076,0.6646653811136881,0.0005579700421852666,0.0021414794415856,-0.0015835093605952998,0.0014634348966258669,0.0023459932611633668,26.333333333333332
tcn,temporal_mean,squat,100101,0,57.333333333333336,1.0,36.0,10.0,17.0,0.7407407407407408,0.7003605564435323,0.05811907475193336,0.035846807373066704,0.0222722673788666,0.024079088432093398,0.11731131623188651,29.0
tcn,temporal_mean,squat,100101,1,57.333333333333336,0.0,36.0,8.0,0.3333333333333333,0.9537037037037037,0.880661686261495,-0.0005315879049400334,0.004235452603703967,-0.004767040411631201,0.0021205953477571,0.009092677850276168,29.0
tcn,temporal_mean,squat,100101,2,57.333333333333336,0.0,36.0,8.0,0.0,0.7870370370370371,0.687656581401825,-0.0112233171239495,-0.009473985216269834,-0.0017493319076796,0.003999783269440066,0.0033716205507516336,29.0
tcn,temporal_mean,squat,100101,3,57.333333333333336,1.0,36.0,8.0,44.666666666666664,0.09259259259259252,0.12874990453322724,0.0012330016470514333,-0.006373396453758,0.007606398003796667,0.0028134291060268666,0.005381987430155233,29.0
tcn,temporal_mean,squat,100101,4,57.333333333333336,0.0,36.0,6.0,0.0,0.8148148148148149,0.7879203955332438,0.0010181659575512986,0.0023719367939823333,-0.0013537708243044667,0.0013013743252182667,0.0024917225819080665,29.0
tcn,temporal_mean,squat,100101,5,57.333333333333336,1.0,36.0,6.0,0.0,0.9074074074074074,0.7625357707341512,0.0016300600642959,0.0033872380542258,-0.0017571780675401667,0.0018247627109909334,0.0045158837456255665,29.0
tcn,temporal_mean,squat,101001,0,57.333333333333336,1.0,25.0,10.0,4.666666666666667,0.6666666666666666,0.6282321810722351,0.23504717648029327,0.059572293112675305,0.17547488709290815,0.039895103623469604,0.1434214189648628,171.66666666666666
tcn,temporal_mean,squat,101001,1,57.333333333333336,0.0,25.0,8.0,0.0,0.8133333333333334,0.7910685141881307,-0.0039373191539197995,0.0005583194094166999,-0.004495638422667933,0.0019336000938588668,0.0128933826150993,171.66666666666666
tcn,temporal_mean,squat,101001,2,57.333333333333336,1.0,25.0,8.0,43.333333333333336,0.12,0.15144436558087662,-0.0038270682368116335,-0.0030927902941281,-0.0007342779426835,0.0015734925982542,0.006161031468460934,171.66666666666666
tcn,temporal_mean,squat,101001,3,57.333333333333336,0.0,25.0,8.0,0.0,0.8533333333333334,0.6855011383692423,0.0018595886261512,0.003213733046626,-0.0013541444204747434,0.0010676770277010666,0.006468565901741333,171.66666666666666
tcn,temporal_mean,squat,101001,4,57.333333333333336,0.0,25.0,6.0,0.0,0.8666666666666667,0.8350708683331808,0.0011161629615040667,0.003985546063631734,-0.0028693830439199333,0.0025981074431911002,0.0033079206477850333,171.66666666666666
tcn,temporal_mean,squat,101001,5,57.333333333333336,1.0,25.0,6.0,0.0,0.8666666666666667,0.694471021493276,-0.003509596688672867,0.00037498834232486657,-0.0038845849533875334,0.0021855492765704334,0.005617055265853766,171.66666666666666
tcn,zero,deadlift,0,0,57.333333333333336,0.0,69.0,12.0,0.0,0.5797101449275363,0.5894253253936768,-0.173457533121109,-0.07444606473048523,-0.09901146839062365,0.09310237318277358,0.17969472706317902,145.66666666666666
tcn,zero,deadlift,0,1,57.333333333333336,0.0,69.0,6.0,0.0,0.5700483091787439,0.5809341669082642,0.017276192083954766,0.032185091637074864,-0.014908899553120102,0.026193434993425968,0.014335762088497433,145.66666666666666
tcn,zero,deadlift,0,2,57.333333333333336,0.0,69.0,6.0,15.0,0.4202898550724638,0.46053581436475116,-0.015946356579661366,-0.021080974799891298,0.0051346185306707995,0.017279587996502668,0.026418040196100803,145.66666666666666
tcn,zero,deadlift,0,3,57.333333333333336,0.0,69.0,8.0,45.0,0.4734299516908213,0.4725113809108734,-0.007098676636815068,0.0024440179889400663,-0.009542694936196,0.021142972633242565,0.0332426453630129,145.66666666666666
tcn,zero,deadlift,0,4,57.333333333333336,0.0,69.0,6.0,0.0,0.7536231884057972,0.710914691289266,-0.005582242893675933,-0.015427862682069334,0.009845619710783167,0.029467932879924733,0.0268780173112948,145.66666666666666
tcn,zero,deadlift,10,0,57.333333333333336,0.0,66.0,12.0,2.0,0.41919191919191917,0.5273562669754028,-0.015427782355497235,-0.03856929046257083,0.02314150810707356,0.0262929691622654,0.056147504791927795,306.6666666666667
tcn,zero,deadlift,10,1,57.333333333333336,0.0,66.0,6.0,6.0,0.5050505050505051,0.510013739267985,0.01759005409743013,0.022260112821337868,-0.0046700587263331,0.006529299590814201,0.010584984163870067,306.6666666666667
tcn,zero,deadlift,10,2,57.333333333333336,0.0,66.0,6.0,30.0,0.30808080808080807,0.48069438338279724,-0.012784946389729148,-0.014927272951657236,0.0021423265619280626,0.0041338969507098665,0.016329410912779434,306.6666666666667
tcn,zero,deadlift,10,3,57.333333333333336,1.0,66.0,8.0,47.0,0.8383838383838383,0.5473376115163168,0.011060809697179666,0.011116243719394901,-5.543402221520006e-05,0.0042970755360632,0.0236248186071558,306.6666666666667
tcn,zero,deadlift,10,4,57.333333333333336,0.0,66.0,6.0,0.0,0.8787878787878788,0.646930992603302,-0.018863384999955633,-0.02214946745273964,0.003286082452783966,0.008685356161246667,0.014603884682098065,306.6666666666667
tcn,zero,deadlift,100,0,57.333333333333336,0.0,22.0,12.0,0.0,0.7272727272727272,0.6722769339879354,-0.1333004385232925,-0.022989104501903033,-0.11031133433183034,0.05955239261190091,0.11499732484420137,292.6666666666667
tcn,zero,deadlift,100,1,57.333333333333336,0.0,22.0,6.0,0.0,0.5,0.5183378557364146,0.0228533849779827,0.035753217215339334,-0.0128998328000307,0.0179794753591219,0.021472549065947467,292.6666666666667
tcn,zero,deadlift,100,2,57.333333333333336,1.0,22.0,6.0,54.0,0.3333333333333333,0.44910704096158344,0.018560330693920404,0.0231805307169755,-0.004620200023055067,0.010854072558383101,0.017717677478988902,292.6666666666667
tcn,zero,deadlift,100,3,57.333333333333336,0.0,22.0,8.0,33.0,0.4393939393939394,0.4385746618111928,-0.0160863983134428,-0.012323974166065399,-0.0037624241473774,0.008144616537416932,0.0294442332039276,292.6666666666667
tcn,zero,deadlift,100,4,57.333333333333336,0.0,22.0,6.0,5.0,0.8636363636363636,0.6222375830014547,-0.013353759267677833,-0.015024222200736367,0.0016704629330585666,0.009366143184403533,0.017850242865582233,292.6666666666667
tcn,zero,deadlift,110,0,57.333333333333336,0.0,33.0,12.0,0.0,0.8080808080808081,0.6353022257486979,0.0023728193094333,-0.022120467697580633,0.02449328762789567,0.03628543143471077,0.07334760141869383,224.66666666666666
tcn,zero,deadlift,110,1,57.333333333333336,0.0,33.0,6.0,7.0,0.8484848484848485,0.8218823472658793,0.0177085666606823,0.0343723061184088,-0.016663739457726433,0.010978445410728399,0.0214700925474365,224.66666666666666
tcn,zero,deadlift,110,2,57.333333333333336,1.0,33.0,6.0,53.0,0.6363636363636364,0.638988067706426,0.010950028896331766,0.0279946457594633,-0.0170446168631315,0.0117017421095321,0.0224373160550991,224.66666666666666
tcn,zero,deadlift,110,3,57.333333333333336,1.0,33.0,8.0,22.0,0.7070707070707071,0.5908783078193665,0.020349048078060133,0.034806696698069496,-0.014457648620009367,0.010269954955826168,0.04320608451962466,224.66666666666666
tcn,zero,deadlift,110,4,57.333333333333336,0.0,33.0,6.0,9.0,0.494949494949495,0.4992704391479492,-0.034900606299440036,-0.07253427803516381,0.0376336723566055,0.02180858670423423,0.02169883499542867,224.66666666666666
tcn,zero,deadlift,11110,0,57.333333333333336,1.0,10.0,12.0,1.0,0.3666666666666667,0.4105646510918935,0.20212566852569577,0.11948981384436287,0.08263585468133287,0.09405090908209478,0.07810318470001217,226.66666666666666
tcn,zero,deadlift,11110,1,57.333333333333336,1.0,10.0,6.0,1.0,0.0,0.04629170211652913,0.018102590033474,-0.014779531644307967,0.03288212150800967,0.030103216723849368,0.023544363056619902,226.66666666666666
tcn,zero,deadlift,11110,2,57.333333333333336,1.0,10.0,6.0,0.0,0.20000000000000004,0.30694397787253064,0.027246621747811565,0.03793579712510107,-0.010689175377289433,0.0157837659741441,0.0301091261208057,226.66666666666666
tcn,zero,deadlift,11110,3,57.333333333333336,1.0,10.0,8.0,0.0,0.7000000000000001,0.6046325961748759,-0.06248416254917777,-0.0348693231741587,-0.027614839375019032,0.019922184757888265,0.03520556477208927,226.66666666666666
tcn,zero,deadlift,11110,4,57.333333333333336,0.0,10.0,6.0,0.0,1.0,0.9898231426874796,-0.007905475310205133,-0.004205453575802167,-0.0037000217319776,0.003052836303443867,0.03786470865209896,226.66666666666666
tcn,zero,squat,0,0,57.333333333333336,0.0,17.0,10.0,0.3333333333333333,0.29411764705882354,0.4029198984305064,-0.08632216602563852,-0.05323401031394794,-0.033088155711690534,0.06701136504610376,0.16345007717609403,121.66666666666667
tcn,zero,squat,0,1,57.333333333333336,0.0,17.0,8.0,0.0,0.784313725490196,0.6808235545953115,-0.03377044014632696,-0.02190803115566567,-0.011862408990661301,0.012804240764429134,0.027422637989123633,121.66666666666667
tcn,zero,squat,0,2,57.333333333333336,0.0,17.0,8.0,3.0,0.5882352941176471,0.5498168766498566,0.004119520386060099,0.018592860860129165,-0.014473340784509936,0.023583916636804664,0.020275842398405033,121.66666666666667
tcn,zero,squat,0,3,57.333333333333336,0.0,17.0,8.0,5.0,0.7450980392156863,0.5801519850889841,-0.021482955450968164,-0.025069715144733568,0.0035867597907781336,0.014493014042576134,0.022935323727627566,121.66666666666667
tcn,zero,squat,0,4,57.333333333333336,0.0,17.0,6.0,5.0,1.0,0.9471027255058289,0.0014016709756106,0.0042471226212607354,-0.0028454515074069,0.007887467024071733,0.0178601266816258,121.66666666666667
tcn,zero,squat,0,5,57.333333333333336,0.0,17.0,6.0,38.666666666666664,0.0,0.21672707796096802,0.003486413547458733,0.007874441953996801,-0.004388028445343166,0.008771705130735967,0.014341029959420333,121.66666666666667
tcn,zero,squat,1,0,57.333333333333336,0.0,55.0,10.0,43.333333333333336,0.3636363636363636,0.4369244376818339,-0.0784051790833473,-0.09480614836017287,0.016400968035062174,0.10130203266938524,0.1891530354817708,125.33333333333333
tcn,zero,squat,1,1,57.333333333333336,0.0,55.0,8.0,0.0,0.7757575757575758,0.6453597744305929,-0.03802382449309027,-0.034982772854467166,-0.003041051638623066,0.019442660113175702,0.03985955441991484,125.33333333333333
tcn,zero,squat,1,2,57.333333333333336,0.0,55.0,8.0,7.0,0.4424242424242424,0.4985323945681254,-0.011477332678623503,-0.005124379415065033,-0.0063529532635584335,0.023804672062396934,0.03597800681988393,125.33333333333333
tcn,zero,squat,1,3,57.333333333333336,0.0,55.0,8.0,21.0,0.6969696969696969,0.538672665754954,-0.0354775531838337,-0.0265878615900874,-0.0088896912833055,0.01565626387794807,0.031641004607081365,125.33333333333333
tcn,zero,squat,1,4,57.333333333333336,0.0,55.0,6.0,0.0,0.8484848484848485,0.7999740839004517,0.018902463450406932,0.0232846300738553,-0.004382166545838133,0.0185379177952806,0.022443758013347765,125.33333333333333
tcn,zero,squat,1,5,57.333333333333336,1.0,55.0,6.0,6.666666666666667,0.8727272727272727,0.6741618116696676,0.0014382901911934333,-0.005630787306775668,0.0070690771875282,0.007737772694478368,0.022995730241139666,125.33333333333333
tcn,zero,squat,101,0,57.333333333333336,0.0,22.0,10.0,28.666666666666668,0.6060606060606061,0.6054484248161316,0.06244953845938043,-0.12933439264694843,0.19178393483161923,0.08324957390626267,0.13202590992053345,140.0
tcn,zero,squat,101,1,57.333333333333336,0.0,22.0,8.0,10.0,0.4393939393939394,0.44123852252960205,-0.008542838816841434,0.019480947560320233,-0.028023786842823,0.041600719094276366,0.03907258311907447,140.0
tcn,zero,squat,101,2,57.333333333333336,0.0,22.0,8.0,0.0,0.7727272727272728,0.6917901833852133,-0.027772616595029765,-0.0190054038539529,-0.008767212430636067,0.0236329597731431,0.030498020971814768,140.0
tcn,zero,squat,101,3,57.333333333333336,1.0,22.0,8.0,40.0,0.6060606060606061,0.5955305298169454,-0.017388418239230867,-0.07304264977574343,0.05565423021713886,0.0350620131939649,0.031111646443605367,140.0
tcn,zero,squat,101,4,57.333333333333336,0.0,22.0,6.0,0.0,0.9696969696969697,0.9149510463078817,0.005334895691097134,0.031434155690173264,-0.0260992599651217,0.022533308714628164,0.02793596374491847,140.0
tcn,zero,squat,101,5,57.333333333333336,1.0,22.0,6.0,5.0,0.6818181818181818,0.5796053608258566,-0.019283710668484364,-0.07014514133334153,0.05086142942309373,0.022952626459300466,0.015102853377660068,140.0
tcn,zero,squat,10101,0,57.333333333333336,0.0,15.0,10.0,1.6666666666666667,0.5333333333333333,0.5432732999324799,0.11352014355361457,-0.10332493313277763,0.21684508662049964,0.14757607566813624,0.21437611182530714,31.0
tcn,zero,squat,10101,1,57.333333333333336,1.0,15.0,8.0,15.333333333333334,0.4444444444444444,0.40810900926589966,-0.027856972999870697,-0.02363060538967447,-0.004226367610196233,0.028310301403204563,0.0650718382870157,31.0
