model,exercise,target,seed,split,metric,value
tcn,deadlift,11110,42,val,micro_f1,0.6170212765957447
tcn,deadlift,11110,42,val,bit_accuracy,0.7230769230769231
tcn,deadlift,11110,42,val,exact_match,0.11538461538461539
tcn,deadlift,11110,42,test,macro_f1,0.32280701754385965
tcn,deadlift,11110,42,test,micro_f1,0.49056603773584906
tcn,deadlift,11110,42,test,bit_accuracy,0.46
tcn,deadlift,11110,42,test,exact_match,0.0
tcn,deadlift,11110,7,val,macro_f1,0.4759439941046426
tcn,deadlift,11110,7,val,micro_f1,0.5595238095238095
tcn,deadlift,11110,7,val,bit_accuracy,0.7153846153846154
tcn,deadlift,11110,7,val,exact_match,0.17307692307692307
tcn,deadlift,11110,7,test,macro_f1,0.2833333333333333
tcn,deadlift,11110,7,test,micro_f1,0.43137254901960786
tcn,deadlift,11110,7,test,bit_accuracy,0.42
tcn,deadlift,11110,7,test,exact_match,0.0
tcn,squat,000000,123,val,macro_f1,0.5609359007614821
tcn,squat,000000,123,val,micro_f1,0.632258064516129
tcn,squat,000000,123,val,bit_accuracy,0.6481481481481481
tcn,squat,000000,123,val,exact_match,0.2037037037037037
tcn,squat,000000,123,test,macro_f1,0.0
tcn,squat,000000,123,test,micro_f1,0.0
tcn,squat,000000,123,test,bit_accuracy,0.5882352941176471
tcn,squat,000000,123,test,exact_match,0.0
tcn,squat,000000,42,val,macro_f1,0.5457651712045791
tcn,squat,000000,42,val,micro_f1,0.6881720430107527
tcn,squat,000000,42,val,bit_accuracy,0.7314814814814815
tcn,squat,000000,42,val,exact_match,0.24074074074074073
tcn,squat,000000,42,test,macro_f1,0.0
tcn,squat,000000,42,test,micro_f1,0.0
tcn,squat,000000,42,test,bit_accuracy,0.7843137254901961
tcn,squat,000000,42,test,exact_match,0.0
tcn,squat,000000,7,val,macro_f1,0.5168043858160589
tcn,squat,000000,7,val,micro_f1,0.6243386243386243
tcn,squat,000000,7,val,bit_accuracy,0.5617283950617284
tcn,squat,000000,7,val,exact_match,0.0
tcn,squat,000000,7,test,macro_f1,0.0
tcn,squat,000000,7,test,micro_f1,0.0
tcn,squat,000000,7,test,bit_accuracy,0.3333333333333333
tcn,squat,000000,7,test,exact_match,0.0
tcn,squat,000001,123,val,macro_f1,0.577743181687136
tcn,squat,000001,123,val,micro_f1,0.59375
tcn,squat,000001,123,val,bit_accuracy,0.6462585034013606
tcn,squat,000001,123,val,exact_match,0.1836734693877551
tcn,squat,000001,123,test,macro_f1,0.16037735849056603
tcn,squat,000001,123,test,micro_f1,0.4880382775119617
tcn,squat,000001,123,test,bit_accuracy,0.6757575757575758
tcn,squat,000001,123,test,exact_match,0.0
tcn,squat,000001,42,val,macro_f1,0.5038303234821607
tcn,squat,000001,42,val,micro_f1,0.5327868852459017
tcn,squat,000001,42,val,bit_accuracy,0.6122448979591837
tcn,squat,000001,42,val,exact_match,0.1836734693877551
tcn,squat,000001,42,test,macro_f1,0.16358024691358025
tcn,squat,000001,42,test,micro_f1,0.5096153846153846
tcn,squat,000001,42,test,bit_accuracy,0.6909090909090909
tcn,squat,000001,42,test,exact_match,0.0
tcn,squat,000001,7,val,macro_f1,0.5267720208896679
tcn,squat,000001,7,val,micro_f1,0.5714285714285714
tcn,squat,000001,7,val,bit_accuracy,0.6224489795918368
tcn,squat,000001,7,val,exact_match,0.14285714285714285
tcn,squat,000001,7,test,macro_f1,0.14035087719298245
tcn,squat,000001,7,test,micro_f1,0.39800995024875624
tcn,squat,000001,7,test,bit_accuracy,0.6333333333333333
tcn,squat,000001,7,test,exact_match,0.0
tcn,squat,000101,123,val,macro_f1,0.49832431230371027
tcn,squat,000101,123,val,micro_f1,0.6190476190476191
tcn,squat,000101,123,val,bit_accuracy,0.7037037037037037
tcn,squat,000101,123,val,exact_match,0.18518518518518517
tcn,squat,000101,123,test,macro_f1,0.24946581196581197
tcn,squat,000101,123,test,micro_f1,0.5346534653465347
tcn,squat,000101,123,test,bit_accuracy,0.6439393939393939
tcn,squat,000101,123,test,exact_match,0.0
tcn,squat,000101,42,val,macro_f1,0.468561317054178
tcn,squat,000101,42,val,micro_f1,0.583941605839416
tcn,squat,000101,42,val,bit_accuracy,0.6481481481481481
tcn,squat,000101,42,val,exact_match,0.07407407407407407
tcn,squat,000101,42,test,macro_f1,0.304029304029304
tcn,squat,000101,42,test,micro_f1,0.6607142857142857
tcn,squat,000101,42,test,bit_accuracy,0.7121212121212122
tcn,squat,000101,42,test,exact_match,0.0
tcn,squat,000101,7,val,macro_f1,0.4267339620787897
tcn,squat,000101,7,val,micro_f1,0.5684210526315789
tcn,squat,000101,7,val,bit_accuracy,0.6203703703703703
tcn,squat,000101,7,val,exact_match,0.037037037037037035
tcn,squat,000101,7,test,macro_f1,0.21527777777777776
tcn,squat,000101,7,test,micro_f1,0.5
tcn,squat,000101,7,test,bit_accuracy,0.6818181818181818
tcn,squat,000101,7,test,exact_match,0.0
tcn,squat,010101,123,val,macro_f1,0.48487238361452195
tcn,squat,010101,123,val,micro_f1,0.584070796460177
tcn,squat,010101,123,val,bit_accuracy,0.7151515151515152
tcn,squat,010101,123,val,exact_match,0.2727272727272727
tcn,squat,010101,123,test,macro_f1,0.3653846153846154
tcn,squat,010101,123,test,micro_f1,0.6506024096385542
tcn,squat,010101,123,test,bit_accuracy,0.6777777777777778
tcn,squat,010101,123,test,exact_match,0.0
tcn,squat,010101,42,val,macro_f1,0.5473331904366386
tcn,squat,010101,42,val,micro_f1,0.6613545816733067
tcn,squat,010101,42,val,bit_accuracy,0.7424242424242424
tcn,squat,010101,42,val,exact_match,0.21818181818181817
tcn,squat,010101,42,test,macro_f1,0.2286096256684492
tcn,squat,010101,42,test,micro_f1,0.3888888888888889
tcn,squat,010101,42,test,bit_accuracy,0.5111111111111111
tcn,squat,010101,42,test,exact_match,0.0
tcn,squat,010101,7,val,macro_f1,0.5113593785234325
tcn,squat,010101,7,val,micro_f1,0.6058631921824105
tcn,squat,010101,7,val,bit_accuracy,0.6333333333333333
tcn,squat,010101,7,val,exact_match,0.03636363636363636
tcn,squat,010101,7,test,macro_f1,0.4823481116584565
tcn,squat,010101,7,test,micro_f1,0.8842105263157894
tcn,squat,010101,7,test,bit_accuracy,0.8777777777777778
tcn,squat,010101,7,test,exact_match,0.4666666666666667
tcn,squat,100001,123,val,macro_f1,0.5210170104157446
tcn,squat,100001,123,val,micro_f1,0.5789473684210527
tcn,squat,100001,123,val,bit_accuracy,0.5733333333333334
tcn,squat,100001,123,val,exact_match,0.02
tcn,squat,100001,123,test,macro_f1,0.26119471044231646
tcn,squat,100001,123,test,micro_f1,0.5095057034220533
tcn,squat,100001,123,test,bit_accuracy,0.5865384615384616
tcn,squat,100001,123,test,exact_match,0.17307692307692307
tcn,squat,100001,42,val,macro_f1,0.5816075272597011
tcn,squat,100001,42,val,micro_f1,0.6550218340611353
tcn,squat,100001,42,val,bit_accuracy,0.7366666666666667
tcn,squat,100001,42,val,exact_match,0.24
tcn,squat,100001,42,test,macro_f1,0.2802889576883385
tcn,squat,100001,42,test,micro_f1,0.6229508196721312
tcn,squat,100001,42,test,bit_accuracy,0.7051282051282052
tcn,squat,100001,42,test,exact_match,0.038461538461538464
tcn,squat,100001,7,val,macro_f1,0.4716394773198998
tcn,squat,100001,7,val,micro_f1,0.5627118644067797
tcn,squat,100001,7,val,bit_accuracy,0.57
tcn,squat,100001,7,val,exact_match,0.1
tcn,squat,100001,7,test,macro_f1,0.31803786806818946
tcn,squat,100001,7,test,micro_f1,0.6909090909090909
tcn,squat,100001,7,test,bit_accuracy,0.7275641025641025
tcn,squat,100001,7,test,exact_match,0.038461538461538464
tcn,squat,100101,123,val,macro_f1,0.5989752160638236
tcn,squat,100101,123,val,micro_f1,0.6933333333333334
tcn,squat,100101,123,val,bit_accuracy,0.77
tcn,squat,100101,123,val,exact_match,0.22
tcn,squat,100101,123,test,macro_f1,0.33096377306903624
tcn,squat,100101,123,test,micro_f1,0.7096774193548387
tcn,squat,100101,123,test,bit_accuracy,0.75
tcn,squat,100101,123,test,exact_match,0.0
tcn,squat,100101,42,val,macro_f1,0.5438244730566655
tcn,squat,100101,42,val,micro_f1,0.5982905982905983
tcn,squat,100101,42,val,bit_accuracy,0.6866666666666666
tcn,squat,100101,42,val,exact_match,0.18
tcn,squat,100101,42,test,macro_f1,0.3317914061652994
tcn,squat,100101,42,test,micro_f1,0.6185567010309279
tcn,squat,100101,42,test,bit_accuracy,0.6574074074074074
tcn,squat,100101,42,test,exact_match,0.0
tcn,squat,100101,7,val,macro_f1,0.5493223313529518
tcn,squat,100101,7,val,micro_f1,0.6120689655172413
tcn,squat,100101,7,val,bit_accuracy,0.7
tcn,squat,100101,7,val,exact_match,0.18
tcn,squat,100101,7,test,macro_f1,0.3198212923613381
tcn,squat,100101,7,test,micro_f1,0.6888888888888889
tcn,squat,100101,7,test,bit_accuracy,0.7407407407407407
tcn,squat,100101,7,test,exact_match,0.0
tcn,squat,101001,123,val,macro_f1,0.47986322220533345
tcn,squat,101001,123,val,micro_f1,0.5394190871369294
tcn,squat,101001,123,val,bit_accuracy,0.6574074074074074
tcn,squat,101001,123,val,exact_match,0.1111111111111111
tcn,squat,101001,123,test,macro_f1,0.36062943601513026
tcn,squat,101001,123,test,micro_f1,0.6865671641791045
tcn,squat,101001,123,test,bit_accuracy,0.72
tcn,squat,101001,123,test,exact_match,0.0
tcn,squat,101001,42,val,macro_f1,0.4916121922458241
tcn,squat,101001,42,val,micro_f1,0.6170212765957447
tcn,squat,101001,42,val,bit_accuracy,0.6727272727272727
tcn,squat,101001,42,val,exact_match,0.21818181818181817
tcn,squat,101001,42,test,macro_f1,0.3255178087495161
tcn,squat,101001,42,test,micro_f1,0.6363636363636364
tcn,squat,101001,42,test,bit_accuracy,0.68
tcn,squat,101001,42,test,exact_match,0.04
tcn,squat,101001,7,val,macro_f1,0.4249207090243505
tcn,squat,101001,7,val,micro_f1,0.5619834710743802
tcn,squat,101001,7,val,bit_accuracy,0.6787878787878788
tcn,squat,101001,7,val,exact_match,0.23636363636363636
tcn,squat,101001,7,test,macro_f1,0.27717391304347827
tcn,squat,101001,7,test,micro_f1,0.6101694915254238
tcn,squat,101001,7,test,bit_accuracy,0.6933333333333334
tcn,squat,101001,7,test,exact_match,0.0
transformer,deadlift,00000,123,val,macro_f1,0.6097619127874968
transformer,deadlift,00000,123,val,micro_f1,0.6293706293706294
transformer,deadlift,00000,123,val,bit_accuracy,0.6882352941176471
transformer,deadlift,00000,123,val,exact_match,0.029411764705882353
transformer,deadlift,00000,123,test,macro_f1,0.0
transformer,deadlift,00000,123,test,micro_f1,0.0
transformer,deadlift,00000,123,test,bit_accuracy,0.6231884057971014
transformer,deadlift,00000,123,test,exact_match,0.043478260869565216
transformer,deadlift,00000,42,val,macro_f1,0.5825458741416188
transformer,deadlift,00000,42,val,micro_f1,0.5987261146496815
transformer,deadlift,00000,42,val,bit_accuracy,0.6294117647058823
transformer,deadlift,00000,42,val,exact_match,0.0
transformer,deadlift,00000,42,test,macro_f1,0.0
transformer,deadlift,00000,42,test,micro_f1,0.0
transformer,deadlift,00000,42,test,bit_accuracy,0.4927536231884058
transformer,deadlift,00000,42,test,exact_match,0.0
transformer,deadlift,00000,7,val,macro_f1,0.5964458637052836
transformer,deadlift,00000,7,val,micro_f1,0.6369426751592356
transformer,deadlift,00000,7,val,bit_accuracy,0.6647058823529411
transformer,deadlift,00000,7,val,exact_match,0.11764705882352941
transformer,deadlift,00000,7,test,macro_f1,0.0
transformer,deadlift,00000,7,test,micro_f1,0.0
transformer,deadlift,00000,7,test,bit_accuracy,0.527536231884058
transformer,deadlift,00000,7,test,exact_match,0.0
transformer,deadlift,00010,123,val,macro_f1,0.4647838370320806
transformer,deadlift,00010,123,val,micro_f1,0.497737556561086
transformer,deadlift,00010,123,val,bit_accuracy,0.4307692307692308
transformer,deadlift,00010,123,val,exact_match,0.23076923076923078
transformer,deadlift,00010,123,test,macro_f1,0.1984732824427481
transformer,deadlift,00010,123,test,micro_f1,0.3834808259587021
transformer,deadlift,00010,123,test,bit_accuracy,0.36666666666666664
transformer,deadlift,00010,123,test,exact_match,0.0
transformer,deadlift,00010,42,val,macro_f1,0.35829809052251954
transformer,deadlift,00010,42,val,micro_f1,0.39285714285714285
transformer,deadlift,00010,42,val,bit_accuracy,0.47692307692307695
transformer,deadlift,00010,42,val,exact_match,0.0
transformer,deadlift,00010,42,test,macro_f1,0.17627118644067796
transformer,deadlift,00010,42,test,micro_f1,0.4425531914893617
transformer,deadlift,00010,42,test,bit_accuracy,0.603030303030303
transformer,deadlift,00010,42,test,exact_match,0.0
transformer,deadlift,00010,7,val,macro_f1,0.4297740976732573
transformer,deadlift,00010,7,val,micro_f1,0.46078431372549017
transformer,deadlift,00010,7,val,bit_accuracy,0.4358974358974359
transformer,deadlift,00010,7,val,exact_match,0.15384615384615385
transformer,deadlift,00010,7,test,macro_f1,0.1984732824427481
transformer,deadlift,00010,7,test,micro_f1,0.4262295081967213
transformer,deadlift,00010,7,test,bit_accuracy,0.4696969696969697
transformer,deadlift,00010,7,test,exact_match,0.0
transformer,deadlift,00100,123,val,macro_f1,0.3611018826135105
transformer,deadlift,00100,123,val,micro_f1,0.43478260869565216
transformer,deadlift,00100,123,val,bit_accuracy,0.6127659574468085
transformer,deadlift,00100,123,val,exact_match,0.02127659574468085
transformer,deadlift,00100,123,test,macro_f1,0.017391304347826087
transformer,deadlift,00100,123,test,micro_f1,0.03278688524590164
transformer,deadlift,00100,123,test,bit_accuracy,0.4636363636363636
transformer,deadlift,00100,123,test,exact_match,0.045454545454545456
transformer,deadlift,00100,42,val,macro_f1,0.3625634725634726
transformer,deadlift,00100,42,val,micro_f1,0.5168539325842697
transformer,deadlift,00100,42,val,bit_accuracy,0.6340425531914894
transformer,deadlift,00100,42,val,exact_match,0.02127659574468085
transformer,deadlift,00100,42,test,macro_f1,0.048
transformer,deadlift,00100,42,test,micro_f1,0.08823529411764706
transformer,deadlift,00100,42,test,bit_accuracy,0.43636363636363634
transformer,deadlift,00100,42,test,exact_match,0.0
transformer,deadlift,00100,7,val,macro_f1,0.35443555642799884
transformer,deadlift,00100,7,val,micro_f1,0.5176470588235295
transformer,deadlift,00100,7,val,bit_accuracy,0.6510638297872341
transformer,deadlift,00100,7,val,exact_match,0.06382978723404255
transformer,deadlift,00100,7,test,macro_f1,0.017391304347826087
transformer,deadlift,00100,7,test,micro_f1,0.03076923076923077
transformer,deadlift,00100,7,test,bit_accuracy,0.42727272727272725
transformer,deadlift,00100,7,test,exact_match,0.045454545454545456
transformer,deadlift,00110,123,val,macro_f1,0.3032527960385896
transformer,deadlift,00110,123,val,micro_f1,0.42028985507246375
transformer,deadlift,00110,123,val,bit_accuracy,0.6666666666666666
transformer,deadlift,00110,123,val,exact_match,0.16666666666666666
transformer,deadlift,00110,123,test,macro_f1,0.3239766081871345
transformer,deadlift,00110,123,test,micro_f1,0.6923076923076923
transformer,deadlift,00110,123,test,bit_accuracy,0.7575757575757576
transformer,deadlift,00110,123,test,exact_match,0.06060606060606061
transformer,deadlift,00110,42,val,macro_f1,0.35014552151598155
transformer,deadlift,00110,42,val,micro_f1,0.4722222222222222
transformer,deadlift,00110,42,val,bit_accuracy,0.525
transformer,deadlift,00110,42,val,exact_match,0.0
transformer,deadlift,00110,42,test,macro_f1,0.39692307692307693
transformer,deadlift,00110,42,test,micro_f1,0.7602339181286549
transformer,deadlift,00110,42,test,bit_accuracy,0.7515151515151515
transformer,deadlift,00110,42,test,exact_match,0.0
transformer,deadlift,00110,7,val,macro_f1,0.4153244916003537
transformer,deadlift,00110,7,val,micro_f1,0.4807692307692308
transformer,deadlift,00110,7,val,bit_accuracy,0.55
transformer,deadlift,00110,7,val,exact_match,0.0
transformer,deadlift,00110,7,test,macro_f1,0.336
transformer,deadlift,00110,7,test,micro_f1,0.7518796992481203
transformer,deadlift,00110,7,test,bit_accuracy,0.8
transformer,deadlift,00110,7,test,exact_match,0.2727272727272727
transformer,deadlift,11110,123,val,macro_f1,0.5118550106609808
transformer,deadlift,11110,123,val,micro_f1,0.6492146596858639
transformer,deadlift,11110,123,val,bit_accuracy,0.7423076923076923
transformer,deadlift,11110,123,val,exact_match,0.19230769230769232
transformer,deadlift,11110,123,test,macro_f1,0.19533799533799534
transformer,deadlift,11110,123,test,micro_f1,0.2608695652173913
transformer,deadlift,11110,123,test,bit_accuracy,0.32
transformer,deadlift,11110,123,test,exact_match,0.0
transformer,deadlift,11110,42,val,macro_f1,0.40287833081950736
transformer,deadlift,11110,42,val,micro_f1,0.5028571428571429
transformer,deadlift,11110,42,val,bit_accuracy,0.6653846153846154
transformer,deadlift,11110,42,val,exact_match,0.07692307692307693
transformer,deadlift,11110,42,test,macro_f1,0.303030303030303
transformer,deadlift,11110,42,test,micro_f1,0.39215686274509803
transformer,deadlift,11110,42,test,bit_accuracy,0.38
transformer,deadlift,11110,42,test,exact_match,0.0
transformer,deadlift,11110,7,val,macro_f1,0.4655699864742776
transformer,deadlift,11110,7,val,micro_f1,0.6210526315789474
transformer,deadlift,11110,7,val,bit_accuracy,0.7230769230769231
transformer,deadlift,11110,7,val,exact_match,0.11538461538461539
transformer,deadlift,11110,7,test,macro_f1,0.33526473526473527
transformer,deadlift,11110,7,test,micro_f1,0.43137254901960786
transformer,deadlift,11110,7,test,bit_accuracy,0.42
transformer,deadlift,11110,7,test,exact_match,0.0
transformer,squat,000000,123,val,macro_f1,0.5490648339641613
transformer,squat,000000,123,val,micro_f1,0.6215384615384615
transformer,squat,000000,123,val,bit_accuracy,0.6203703703703703
transformer,squat,000000,123,val,exact_match,0.09259259259259259
transformer,squat,000000,123,test,macro_f1,0.0
transformer,squat,000000,123,test,micro_f1,0.0
transformer,squat,000000,123,test,bit_accuracy,0.5980392156862745
transformer,squat,000000,123,test,exact_match,0.0
transformer,squat,000000,42,val,macro_f1,0.535824379363825
transformer,squat,000000,42,val,micro_f1,0.6586102719033232
transformer,squat,000000,42,val,bit_accuracy,0.6512345679012346
transformer,squat,000000,42,val,exact_match,0.07407407407407407
transformer,squat,000000,42,test,macro_f1,0.0
transformer,squat,000000,42,test,micro_f1,0.0
transformer,squat,000000,42,test,bit_accuracy,0.46078431372549017
transformer,squat,000000,42,test,exact_match,0.0
transformer,squat,000000,7,val,macro_f1,0.5191176470588236
transformer,squat,000000,7,val,micro_f1,0.6597938144329897
transformer,squat,000000,7,val,bit_accuracy,0.6944444444444444
transformer,squat,000000,7,val,exact_match,0.12962962962962962
transformer,squat,000000,7,test,macro_f1,0.0
transformer,squat,000000,7,test,micro_f1,0.0
transformer,squat,000000,7,test,bit_accuracy,0.7058823529411765
transformer,squat,000000,7,test,exact_match,0.0
transformer,squat,000001,123,val,macro_f1,0.47289987938725114
transformer,squat,000001,123,val,micro_f1,0.5164319248826291
transformer,squat,000001,123,val,bit_accuracy,0.6496598639455783
transformer,squat,000001,123,val,exact_match,0.10204081632653061
transformer,squat,000001,123,test,macro_f1,0.10416666666666667
transformer,squat,000001,123,test,micro_f1,0.3184713375796178
transformer,squat,000001,123,test,bit_accuracy,0.6757575757575758
transformer,squat,000001,123,test,exact_match,0.03636363636363636
transformer,squat,000001,42,val,macro_f1,0.5660981328492493
transformer,squat,000001,42,val,micro_f1,0.5947955390334573
transformer,squat,000001,42,val,bit_accuracy,0.6292517006802721
transformer,squat,000001,42,val,exact_match,0.1836734693877551
transformer,squat,000001,42,test,macro_f1,0.16666666666666666
transformer,squat,000001,42,test,micro_f1,0.4888888888888889
transformer,squat,000001,42,test,bit_accuracy,0.6515151515151515
transformer,squat,000001,42,test,exact_match,0.0
transformer,squat,000001,7,val,macro_f1,0.571792995232643
transformer,squat,000001,7,val,micro_f1,0.6141732283464567
transformer,squat,000001,7,val,bit_accuracy,0.6666666666666666
transformer,squat,000001,7,val,exact_match,0.12244897959183673
transformer,squat,000001,7,test,macro_f1,0.12015503875968991
transformer,squat,000001,7,test,micro_f1,0.33879781420765026
transformer,squat,000001,7,test,bit_accuracy,0.6333333333333333
transformer,squat,000001,7,test,exact_match,0.0
transformer,squat,000101,123,val,macro_f1,0.45133840549046833
transformer,squat,000101,123,val,micro_f1,0.5467625899280576
transformer,squat,000101,123,val,bit_accuracy,0.6111111111111112
transformer,squat,000101,123,val,exact_match,0.09259259259259259
transformer,squat,000101,123,test,macro_f1,0.26558265582655827
transformer,squat,000101,123,test,micro_f1,0.5357142857142857
transformer,squat,000101,123,test,bit_accuracy,0.6060606060606061
transformer,squat,000101,123,test,exact_match,0.0
transformer,squat,000101,42,val,macro_f1,0.49303350970017634
transformer,squat,000101,42,val,micro_f1,0.5886792452830188
transformer,squat,000101,42,val,bit_accuracy,0.6635802469135802
transformer,squat,000101,42,val,exact_match,0.16666666666666666
transformer,squat,000101,42,test,macro_f1,0.2698412698412698
transformer,squat,000101,42,test,micro_f1,0.6078431372549019
transformer,squat,000101,42,test,bit_accuracy,0.696969696969697
transformer,squat,000101,42,test,exact_match,0.13636363636363635
transformer,squat,000101,7,val,macro_f1,0.4617267569160961
transformer,squat,000101,7,val,micro_f1,0.5969230769230769
transformer,squat,000101,7,val,bit_accuracy,0.595679012345679
transformer,squat,000101,7,val,exact_match,0.037037037037037035
transformer,squat,000101,7,test,macro_f1,0.2754860123281176
transformer,squat,000101,7,test,micro_f1,0.5636363636363636
transformer,squat,000101,7,test,bit_accuracy,0.6363636363636364
transformer,squat,000101,7,test,exact_match,0.0
transformer,squat,010101,123,val,macro_f1,0.49023521476946846
transformer,squat,010101,123,val,micro_f1,0.5887445887445888
transformer,squat,010101,123,val,bit_accuracy,0.7121212121212122
transformer,squat,010101,123,val,exact_match,0.2545454545454545
transformer,squat,010101,123,test,macro_f1,0.3650793650793651
transformer,squat,010101,123,test,micro_f1,0.6823529411764706
transformer,squat,010101,123,test,bit_accuracy,0.7
transformer,squat,010101,123,test,exact_match,0.0
transformer,squat,010101,42,val,macro_f1,0.5430508601908196
transformer,squat,010101,42,val,micro_f1,0.6914498141263941
transformer,squat,010101,42,val,bit_accuracy,0.7484848484848485
transformer,squat,010101,42,val,exact_match,0.4
transformer,squat,010101,42,test,macro_f1,0.36680189317106154
transformer,squat,010101,42,test,micro_f1,0.7294117647058823
transformer,squat,010101,42,test,bit_accuracy,0.7444444444444445
transformer,squat,010101,42,test,exact_match,0.06666666666666667
transformer,squat,010101,7,val,macro_f1,0.4641633736346525
transformer,squat,010101,7,val,micro_f1,0.5725490196078431
transformer,squat,010101,7,val,bit_accuracy,0.6696969696969697
transformer,squat,010101,7,val,exact_match,0.2
transformer,squat,010101,7,test,macro_f1,0.4159420289855073
transformer,squat,010101,7,test,micro_f1,0.75
transformer,squat,010101,7,test,bit_accuracy,0.7555555555555555
transformer,squat,010101,7,test,exact_match,0.0
transformer,squat,100001,123,val,macro_f1,0.5680555555555555
transformer,squat,100001,123,val,micro_f1,0.608433734939759
transformer,squat,100001,123,val,bit_accuracy,0.5666666666666667
transformer,squat,100001,123,val,exact_match,0.02
transformer,squat,100001,123,test,macro_f1,0.3073397780164698
transformer,squat,100001,123,test,micro_f1,0.536144578313253
transformer,squat,100001,123,test,bit_accuracy,0.5064102564102564
transformer,squat,100001,123,test,exact_match,0.019230769230769232
transformer,squat,100001,42,val,macro_f1,0.5735910576351753
transformer,squat,100001,42,val,micro_f1,0.624
transformer,squat,100001,42,val,bit_accuracy,0.6866666666666666
transformer,squat,100001,42,val,exact_match,0.18
transformer,squat,100001,42,test,macro_f1,0.2939068100358423
transformer,squat,100001,42,test,micro_f1,0.5857142857142857
transformer,squat,100001,42,test,bit_accuracy,0.6282051282051282
transformer,squat,100001,42,test,exact_match,0.019230769230769232
transformer,squat,100001,7,val,macro_f1,0.5018514044095439
transformer,squat,100001,7,val,micro_f1,0.5823754789272031
transformer,squat,100001,7,val,bit_accuracy,0.6366666666666667
transformer,squat,100001,7,val,exact_match,0.18
transformer,squat,100001,7,test,macro_f1,0.2491756272401434
transformer,squat,100001,7,test,micro_f1,0.6095238095238096
transformer,squat,100001,7,test,bit_accuracy,0.7371794871794872
transformer,squat,100001,7,test,exact_match,0.0
transformer,squat,100101,123,val,macro_f1,0.5001951029167886
transformer,squat,100101,123,val,micro_f1,0.5526315789473685
transformer,squat,100101,123,val,bit_accuracy,0.66
transformer,squat,100101,123,val,exact_match,0.16
transformer,squat,100101,123,test,macro_f1,0.29779382674310706
transformer,squat,100101,123,test,micro_f1,0.5297297297297298
transformer,squat,100101,123,test,bit_accuracy,0.5972222222222222
transformer,squat,100101,123,test,exact_match,0.0
transformer,squat,100101,42,val,macro_f1,0.4936791383219954
transformer,squat,100101,42,val,micro_f1,0.5643564356435643
transformer,squat,100101,42,val,bit_accuracy,0.7066666666666667
transformer,squat,100101,42,val,exact_match,0.06
transformer,squat,100101,42,test,macro_f1,0.277649359886202
transformer,squat,100101,42,test,micro_f1,0.5882352941176471
transformer,squat,100101,42,test,bit_accuracy,0.6759259259259259
transformer,squat,100101,42,test,exact_match,0.0
transformer,squat,100101,7,val,macro_f1,0.5689517854431515
transformer,squat,100101,7,val,micro_f1,0.6351931330472103
transformer,squat,100101,7,val,bit_accuracy,0.7166666666666667
transformer,squat,100101,7,val,exact_match,0.2
transformer,squat,100101,7,test,macro_f1,0.3510616367759225
transformer,squat,100101,7,test,micro_f1,0.6777777777777778
transformer,squat,100101,7,test,bit_accuracy,0.7314814814814815
transformer,squat,100101,7,test,exact_match,0.0
transformer,squat,101001,123,val,macro_f1,0.5597988691300873
transformer,squat,101001,123,val,micro_f1,0.6864406779661016
transformer,squat,101001,123,val,bit_accuracy,0.7716049382716049
transformer,squat,101001,123,val,exact_match,0.16666666666666666
transformer,squat,101001,123,test,macro_f1,0.30376951653547396
transformer,squat,101001,123,test,micro_f1,0.64
transformer,squat,101001,123,test,bit_accuracy,0.7
transformer,squat,101001,123,test,exact_match,0.0
transformer,squat,101001,42,val,macro_f1,0.5494739395106657
transformer,squat,101001,42,val,micro_f1,0.698961937716263
transformer,squat,101001,42,val,bit_accuracy,0.7363636363636363
transformer,squat,101001,42,val,exact_match,0.21818181818181817
transformer,squat,101001,42,test,macro_f1,0.3285711038370613
transformer,squat,101001,42,test,micro_f1,0.6524822695035462
transformer,squat,101001,42,test,bit_accuracy,0.6733333333333333
transformer,squat,101001,42,test,exact_match,0.0
transformer,squat,101001,7,val,macro_f1,0.3877551020408163
transformer,squat,101001,7,val,micro_f1,0.512396694214876
transformer,squat,101001,7,val,bit_accuracy,0.6424242424242425
transformer,squat,101001,7,val,exact_match,0.16363636363636364
transformer,squat,101001,7,test,macro_f1,0.2727411477411477
transformer,squat,101001,7,test,micro_f1,0.515625
transformer,squat,101001,7,test,bit_accuracy,0.5866666666666667
transformer,squat,101001,7,test,exact_match,0.0
